,userid,name,description,url,user_domain,weihao,gender,followers_count,bi_followers_count,friends_count,statuses_count,favourites_count,ucreate_at,allow_all_act_msg,geo_enabled,verified,allow_all_comment,verified_reason,credibility1,credibility,credibility3
446,1895941537,卡给波斯闹机子,可不可以安静的像一株植物。。不说话。。不吵闹。。不强颜欢笑,,guwolf,,m,93,8,36,673,3,Fri Dec 17 20:23:56 +0800 2010,0,1,0,1,,1,2,3
447,1898238945,LxLNDGY,,http://blog.sina.com.cn/u/1898238945,lxlndgy,,m,24,1,56,276,7,Wed Sep 14 11:06:48 +0800 2011,0,0,0,1,,3,2,1
448,1899283270,风无边界,CCFer,,,,m,168,39,289,857,129,Mon May 16 22:15:17 +0800 2011,0,1,0,0,,2,2,2
449,1902993851,fuhree2006,F1，斯诺克，网球,,fuhrer2006,,m,143,34,111,69,0,Sat Dec 25 23:59:12 +0800 2010,0,1,0,1,,1,2,2
450,1903539677,胡桃夹子世界,sabbatical leave,,,,m,269,37,701,2445,195,Sun Dec 26 16:56:41 +0800 2010,1,1,0,1,,2,2,2
451,1904132787,深圳板柱,专注商业地产，专注开发与运营。,,liangbanzhu,,m,9290,216,414,19205,557,Mon Dec 27 13:23:42 +0800 2010,0,0,0,1,,0,2,2
452,1904458010,赵-志-勇,白日梦先生,,,,m,81,12,371,1198,41,Thu Dec 23 16:30:32 +0800 2010,0,1,0,1,,2,2,2
453,1905352345,猴年马月的中国,个人兴趣：近代史，经济周期和人口学,http://blog.sina.com.cn/u/1905352345,,,m,19364,48,97,6729,255,Tue Dec 28 22:15:52 +0800 2010,1,1,1,1,FSA北美精算师  特许金融分析师,0,0,0
454,1905600991,胡胡胡凌凯,,,,,m,132,93,109,10,2,Tue Jan 25 21:10:04 +0800 2011,0,1,0,1,,1,2,2
455,1906087931,林文夕2018,不是所有的鱼都会生活在同一片海里,,cathy1587,,f,560,102,208,1471,1484,Wed Dec 29 18:17:38 +0800 2010,0,1,0,1,,0,2,2
456,1907484231,踏浪潇湘V,记者永远在路上，青年不断地探索！奋斗改变命运，梦想让我们与众不同！,,,,m,217,27,244,347,6,Fri Dec 31 10:35:23 +0800 2010,0,1,0,1,,1,2,2
457,1908081507,很高兴认识你_懂得满足的我自己,叛逆　是因为不成熟，成熟　是因为有经历。,,,,m,261,48,189,696,0,Fri Dec 31 20:38:40 +0800 2010,0,1,0,1,,1,2,2
458,1909380872,企业家智库,【社会企业家同修圣地】公众平台：CEOTXSD,http://blog.sina.com.cn/u/1909380872,nannvqushi,336019888,m,1262229,301,653,32903,1995,Mon Dec 27 13:58:26 +0800 2010,1,0,0,1,,0,1,1
459,1909544712,五德公,温厚 善良 恭慎 节俭 忍让：追求真理，追本求源。,,,,m,901,430,481,3096,143,Mon Dec 27 19:37:12 +0800 2010,0,1,0,1,,0,1,2
460,1911421913,侧之面,,,cemianjjzw,,m,111,81,162,856,112,Tue Jan 04 15:07:41 +0800 2011,0,1,0,0,,1,3,2
461,1912140025,经纬Zhang,,,,,m,330,74,394,2120,24,Wed Jan 05 12:55:44 +0800 2011,0,1,0,1,,1,2,2
462,1912591715,Lew丶VegOng,装逼得逼,,,619910908,m,7753,63,260,56,118,Wed Jan 05 21:44:27 +0800 2011,1,0,0,1,,2,2,2
463,1912920311,丁-丁-喵,我有三个娃。。。,,wooya1,,f,331,75,170,1693,17,Thu Jan 06 11:01:35 +0800 2011,0,0,0,0,,1,2,2
464,1913177965,魏开明,原番薯网数据总监,,weikaiming,,m,337,141,249,438,39,Thu Jan 06 14:58:53 +0800 2011,1,1,0,1,,1,1,2
465,1914087257,吴昊HalWoo,放下多少，就快乐多少。,,wumingsuibi,,m,1335,830,988,5638,100,Fri Jan 07 12:48:29 +0800 2011,0,0,0,1,,0,1,2
466,1914107477,syning快乐,,,sunyning,,m,449,76,181,3841,6,Fri Jan 07 13:13:49 +0800 2011,0,1,0,1,,1,2,2
467,1914481835,碧水动风凉,the best is yet to come,,,,m,130,48,222,2099,163,Fri Jan 07 20:34:10 +0800 2011,0,1,0,1,,2,2,2
468,1915384897,不知蜀魏,,,,,m,98,41,455,1123,61,Sat Jan 08 19:01:56 +0800 2011,0,1,0,1,,3,3,2
469,1915878710,大老客大大,喜观察，爱思考！ 做正确的事，用正确的方法，尽最大的努力！,http://1248129.qzone.qq.com/,bigheadwy,,m,1537,149,979,9341,4,Tue Jan 25 14:16:37 +0800 2011,0,1,0,1,,1,1,1
470,1916993711,海绵jacy,a decent lollapalooza...,http://blog.sina.com/jacyonthego,jacyyu,,f,371,11,141,109,41,Mon Jan 10 17:33:10 +0800 2011,0,1,0,1,,1,2,1
471,1917260881,上帝家属,我有信仰，但是那东西不是神。如果人们有信仰才会做好人 那么这跟有主子的奴才才会安分有什么区别,http://blog.sina.com.cn/erchenzhongguo,xinzedeshenghuo,,m,726,45,656,2286,112,Mon Jan 10 20:56:24 +0800 2011,0,1,0,1,,1,2,1
472,1919731122,burning-soul,my soul is burning for...,,,,m,125,35,398,755,54,Sat Apr 23 19:35:04 +0800 2011,0,1,0,1,,2,2,2
473,1921884540,落叶间的风,做个有良知的中国人,,,,m,64,10,448,169,7,Wed Jan 19 16:05:33 +0800 2011,0,0,0,1,,2,2,2
474,1924457857,Fishhead250,绝对不吃咖喱鱼头@_@,,,,m,87,12,99,765,61,Mon Jan 17 14:29:36 +0800 2011,0,1,0,1,,1,2,2
475,1925678580,熹泊名,,,,,m,94,29,281,312,2,Mon Jan 24 14:25:37 +0800 2011,0,1,0,1,,2,3,2
476,1925981023,宋勇鑫,小编辑一枚,,songyongxin,,m,627,212,585,2353,37,Tue Jan 18 15:58:51 +0800 2011,0,1,0,1,,0,1,2
477,1926261817,大靓猫哥哥,我不介绍自己，时间会给你答案。,http://blog.sina.com.cn/u/1926261817,xiaoyaoxiong,815339878,m,892,103,216,853,199,Tue Jan 18 20:14:19 +0800 2011,0,0,0,1,,0,1,1
478,1926570922,麦小麦Bao,永不停歇的舞步,,,,f,94,12,114,98,0,Thu Nov 24 21:50:05 +0800 2011,1,1,0,1,,1,2,2
479,1926909715,第一财经日报,中国第一份市场化的财经日报，以“对时代负责”作为办报理念，坚持权威主流、专业负责、理性大气、贴近市场的编辑方针。每周一至周六出版。,,yicairibao,,m,4053589,1540,1990,26660,158,Wed Jan 19 11:46:29 +0800 2011,1,0,1,1,第一财经日报官方微博,0,0,0
480,1930054861,小疯子1916,"When it comes to war, the rule is never retreat, never surrender. 当战争来临时，规矩就是永不退却，永不投降。——绯闻女孩",,,,f,42,10,75,216,26,Fri Jan 21 18:23:35 +0800 2011,0,1,0,1,,1,2,2
481,1930116501,文艺海绵宝宝,不逼自己一把，你的世界永远是黑白的,,,,m,207,15,88,309,16,Fri Jan 21 19:40:14 +0800 2011,0,1,0,1,,1,2,2
482,1930884744,lOl苏打水cCc,"人生如茶,空杯以对。",,,,m,106,25,75,750,1,Mon May 16 23:33:02 +0800 2011,0,1,0,1,,1,2,2
483,1933486225,dl海的诉说,------海，那蓝色自由的王国，犹如大海的狂潮，惊涛拍岸！,,,,m,3007,459,1888,43360,18,Tue Jan 25 00:53:28 +0800 2011,0,1,0,1,,0,2,2
484,1934137963,爱桔色和Ra的张大懒,天苍苍，野茫茫，一枝梨花压海棠。,,,,f,120,8,265,1646,95,Tue Jan 25 13:40:08 +0800 2011,0,1,0,1,,3,2,2
485,1934642607,宇氚,,,,,m,1,0,1,1,0,Thu Feb 17 23:59:43 +0800 2011,0,1,0,1,,3,3,3
486,1934801165,你好_你的包裹给你放门卫上了,爱是一种力量，让我们超越时空的维度感知它的存在,,,,m,4779,42,330,454,44,Wed Jan 26 03:20:18 +0800 2011,1,1,0,1,,0,2,2
487,1934836770,阿波罗说说,,,,,m,17,4,93,18,0,Tue Feb 08 21:38:23 +0800 2011,0,1,0,1,,2,3,3
488,1935853731,满满满小翊,走不进你的心、我就在外面徘徊。,,,,m,84,19,193,72,27,Wed Jan 26 21:05:54 +0800 2011,0,1,0,1,,1,3,2
489,1935858164,竹之岚Amelia,“Through the looking-glass，Amelia”,,pgzlan,,f,615,98,258,9167,110,Thu Feb 10 21:28:48 +0800 2011,0,1,0,1,,1,1,2
490,1936942481,夜晚你看不见我,总有刁民要害死朕！,,sunkop,,m,1926,119,324,3093,359,Thu Jan 27 14:55:32 +0800 2011,1,1,0,1,,0,1,2
491,1937570365,小东很简单,努力努力再努力...,,abraxas24,206050012,m,1407,59,90,7567,108,Fri Jan 28 16:13:50 +0800 2011,0,1,0,0,,0,2,2
492,1938285657,ceelycell_辛迪,@turbosun?||『一只表面安静的理科森 ?(?? ???)??(?? ???)?*』,,,,f,285,92,222,737,138,Fri Jan 28 11:30:46 +0800 2011,0,1,0,1,,1,2,2
493,1938393352,学渣就是喜欢看学神虐学霸,见微博名,,,,f,52,11,68,85,1,Sun May 01 09:31:34 +0800 2011,0,1,0,1,,2,2,2
494,1939216421,高小兴Joy,保持个位数微博，不要问我为什么！,,joielf,,f,741,500,771,1,172,Fri Jan 28 20:31:21 +0800 2011,0,0,0,1,,0,2,2
495,1940798632,总裁语录,我的精彩，你来评阅！,http://weibo.com/232978979,chinaxinwen,776944882,m,1433607,1706,2179,43858,12916,Tue Feb 15 21:13:57 +0800 2011,0,0,0,1,,0,1,1
496,1943989017,妈妈说名字越长越好哎,I'M HAPPY!,,,,m,54,24,201,43,2,Mon Jan 31 17:00:48 +0800 2011,0,1,0,1,,2,2,2
497,1944283965,万董的腹肌果然永远只有一块了,孤独患者，还有，诗和远方。,http://blog.sina.com.cn/fendoupinbo,fendoupinbo,,m,123,47,177,1653,207,Mon Jan 31 20:18:12 +0800 2011,0,1,0,1,,1,2,2
498,1945867330,流星入雨,,,,,m,134,40,127,661,20,Sat Feb 19 04:17:58 +0800 2011,0,1,0,1,,2,2,2
499,1945938907,饭统仁波切,,,,,m,6,0,242,1,35,Tue Feb 01 19:34:30 +0800 2011,0,0,0,1,,3,3,3
500,1946180905,囧宅铎,手办出坑人士，爱LOL。向着目标勇往直前~！,http://blog.sina.com.cn/u/1946180905,heyjoseph,,m,94,45,218,572,10,Tue Feb 01 23:10:33 +0800 2011,0,1,0,1,,1,2,1
501,1947473674,粤G之美,走不完的路……,,,,m,92,48,317,1104,298,Sun Feb 20 11:47:59 +0800 2011,0,1,0,1,,2,2,2
502,1947988945,lava-gpds,广告商贩没事别加我关注，否则拉黑没商量。别以为所有人都喜欢粉丝多,,,,m,60,22,162,9306,13,Sat Mar 26 22:53:33 +0800 2011,0,1,0,1,,1,2,2
503,1950096653,李小汉他爸,,,,,m,12,3,38,32,1,Fri Feb 04 11:15:36 +0800 2011,0,1,0,1,,1,3,2
504,1952794984,翰墨风雅轩,品味书法文化，交流书法心得，关注艺术收藏。,,davidsmith9988,,m,885,14,1963,23,48,Sat May 21 10:21:56 +0800 2011,0,1,0,1,,2,2,2
505,1953062430,-没法显示-,,,,,m,21,6,97,36,8,Sat May 21 01:00:30 +0800 2011,0,1,0,0,,3,3,2
506,1953423521,Erin-BJ,,,,,f,149,20,137,1305,46,Sun Feb 06 12:12:31 +0800 2011,0,1,0,1,,1,2,2
507,1954544385,雨奈希,{ 花间词 ? 细雨湿流光 },,caoci0423,10290423,f,2697,172,281,432,68,Mon Feb 07 02:06:51 +0800 2011,0,1,0,0,,0,2,2
508,1956048223,L-O-S-T2010,走不出来，走不进去！,,,,m,83,14,141,5326,64,Mon Feb 07 22:18:46 +0800 2011,0,1,0,1,,2,2,2
509,1957972164,请叫我苏丽珍,喜欢冒险，倔强，天生赌徒，广告人。,http://534854245.qzone.qq.com,,,f,306,32,83,148,43,Tue Feb 22 21:22:53 +0800 2011,1,1,0,1,,1,2,1
510,1958080531,姜博文ydsns,“我的灵魂平静而明亮，宛似清晨的群山。可是他们认为我冷酷，以为我是开着可怕玩笑的嘲讽者。”——尼采《扎拉图斯特拉如是说》,http://blog.sina.com.cn/u/1958080531,,,m,190,48,229,3490,59,Fri Feb 11 22:00:34 +0800 2011,0,1,0,1,,1,2,1
511,1958442751,唐位位,看閒書，管閒事，講上海閒話。,http://blog.sina.com.cn/u/1958442751,,,f,1420,707,1018,19699,306,Wed Feb 09 11:57:49 +0800 2011,0,1,0,1,,0,1,1
512,1959185150,总裁精粹,QQ：916658341,http://blog.sina.com.cn/u/1959185150,,916658341,m,1173780,31,60,20899,143,Tue May 10 10:43:32 +0800 2011,1,0,0,1,,0,1,1
513,1960928582,令狐葱白,,,,,m,3,3,60,479,4,Thu Feb 24 22:05:31 +0800 2011,0,1,0,1,,3,3,3
514,1961658655,王玉凡2011,安永管理咨询市场拓展BD经理,http://weibo.com/1961658655,,,m,2758,631,1997,37802,11202,Thu Feb 10 23:02:40 +0800 2011,0,1,0,1,,1,2,1
515,1962310741,微相册,微相册作为微博的核心基础功能为微博用户提供图片的存储和展示服务，同时有机会拓展成为基于图片兴趣分享的社区型产品。,http://photo.weibo.com/welcome/hot,photo,,f,24857946,94,168,11367,190,Fri Feb 11 12:06:37 +0800 2011,1,1,1,1,微博相册官方微博,0,0,0
516,1964170787,湘南云飘,此时、此地、此身；来过、爱过、活过,,feiyeliuhen,,m,325,108,1140,5043,11367,Sat Feb 12 11:49:52 +0800 2011,0,0,0,1,,2,2,2
517,1964797842,SlevenChou,纵使韶华老去，尚存一脉念想。,,zhouyanchen66,,m,405,143,311,1620,452,Sun Feb 27 17:49:25 +0800 2011,0,1,0,1,,1,1,2
518,1965224453,CJIANHUA,勿忘初心！,,,,f,573,88,729,4793,1758,Sat Feb 12 18:58:28 +0800 2011,0,0,0,1,,2,2,2
519,1966735095,谷大掰,若得,,smilehal,,m,247,68,172,2186,22,Sun Feb 13 15:21:01 +0800 2011,0,1,0,1,,1,2,2
520,1967632985,麻雷0478,中国安放在澳洲的一颗麻雷！ Chinese C4 in Aus.,,,,m,308,190,432,437,433,Sun Feb 13 23:57:34 +0800 2011,0,1,0,1,,1,2,2
521,1968538967,精灵兔小弟,每天爱你多一些…,,,,m,132,14,304,17497,28,Mon Feb 14 15:23:50 +0800 2011,0,0,0,0,,3,3,2
522,1969451363,萧鑫说,彼以国士待我，我以国士报之；彼以众人待我，我以众人报之；如果你关注有@卐卍卍，那么我不介意你再关注我一下。,,daochengjushi,21201025,m,193,34,71,219,7,Mon Feb 14 23:33:15 +0800 2011,0,1,0,1,,1,2,2
523,1969493972,Monsoon-6789,,,,,m,1751,95,317,2203,13,Wed May 11 12:13:38 +0800 2011,1,1,0,1,,1,2,2
524,1975425942,赵薏萱,,,,,f,241,81,262,4332,38,Mon Mar 14 16:53:52 +0800 2011,0,1,0,1,,0,2,2
525,1977602647,崔小海_,爱扯淡的诗人,http://blog.sina.com.cn/u/1977602647,cuijiaxiaosheng,533012019,m,442,133,212,3837,42,Sat Feb 19 12:12:02 +0800 2011,0,1,0,1,,0,1,1
526,1981052750,小丑杨宇航,你是要当一辈子的懦夫 还是要当英雄 哪怕只有几分钟 你需要的不仅仅是勇气 来自心底的革命呐喊 只为惊醒少数人,,,,m,236,93,138,2015,294,Fri May 20 18:02:36 +0800 2011,0,1,0,0,,1,2,2
527,1988486807,嘶啰嗦,,,hzsong1980,,m,29,18,102,1059,9,Thu Feb 24 16:53:01 +0800 2011,0,0,0,0,,3,3,2
528,1989838815,彦格格SH,彦格格,,,,f,992,22,185,10971,261,Fri Feb 25 02:23:01 +0800 2011,0,1,0,1,,1,2,2
529,1993173560,口香糖香烟,无所不用其极,,,,m,131,4,79,1249,15,Fri Mar 11 13:34:12 +0800 2011,0,1,0,1,,3,2,3
530,1995406015,雾霾里的紫青童话,找我的梦想，它比我先失落了。,http://blog.sina.com.cn/u/1995406015,,,m,146,24,50,16,4,Sun Feb 27 14:13:14 +0800 2011,0,0,0,0,,1,2,2
531,1996244385,阴老尸,实名认证：中国极次要的梦想家 阴大发,,,,m,728,191,375,1843,203,Sat Mar 19 15:03:35 +0800 2011,0,1,0,1,,0,1,2
532,1998647851,可乐白色,,,,,m,6,0,7,1,0,Mon Feb 28 19:32:44 +0800 2011,0,1,0,1,,3,3,3
533,1998912917,___罗永春,愤青，感性，，多变，易发神经，对什么事都只是有点好奇…,,,,m,556,132,689,7147,2678,Tue Mar 01 10:51:00 +0800 2011,0,1,0,0,,2,2,2
534,1998969655,safari去吧,与庄共舞好不好,,gir1g0,,f,397,68,204,308,239,Mon Feb 28 22:39:55 +0800 2011,0,1,0,1,,1,2,2
535,2001935767,#NAME?,,,knightkira,,m,59,49,387,1247,1488,Wed Mar 02 16:26:03 +0800 2011,0,0,0,0,,2,3,2
536,2002685124,汪帕夏,好运自然来,http://www.renren.com/236732189,,,m,121,45,157,112,0,Sun Mar 13 21:45:00 +0800 2011,0,0,0,0,,1,2,1
537,2004801083,周咏冬666,小微企业负责人,,,,f,50,0,225,14,2,Tue Aug 06 08:00:06 +0800 2013,0,1,0,1,,3,2,3
538,2014444215,肉丝糯米饭,我就是来看笑话笑图加新闻的,,,,m,59,20,63,80,1283,Tue Mar 08 21:02:50 +0800 2011,0,1,0,1,,1,2,2
539,2019103881,一护VS皮卡丘,呵呵= =,,,,m,15,5,31,70,0,Fri Mar 11 08:53:55 +0800 2011,0,1,0,1,,2,3,3
540,2023154190,福云姐,6063957房屋租售求职招聘职业培训婚姻介绍下水道疏通搬家保洁保姆，河口q群142116271,http://www.dy-1314.cn,hhrhk,,f,1596,953,2019,17403,69,Fri May 20 11:26:38 +0800 2011,0,1,1,1,??河口区河龙小区福万家家政服务中心 经营者,1,1,0
541,2023220505,邵向阳1988,邵向阳，从事人力资源管理工作，无党派人士,http://blog.sina.com.cn/u/2023220505,shaoxiangyang,,m,308,2,194,450,21,Sun Mar 13 12:08:00 +0800 2011,0,1,0,1,,1,2,1
542,2024947177,二更下手,,,,,m,716,36,304,18269,14,Mon Mar 14 15:56:36 +0800 2011,0,1,0,1,,2,2,2
543,2027924937,靏Samurai,宁静致远 厚德载福,,,312011128,m,875,100,955,9207,31,Wed Mar 16 05:42:19 +0800 2011,0,1,0,0,,2,2,2
544,2028381117,慕尼黑图片报,FC Bayern Forever NO.1,,,,m,58,16,72,350,3,Wed Mar 16 12:23:52 +0800 2011,0,1,0,1,,1,2,2
545,2029969371,闷葫芦大师,人丑就要多读书,,xcastle,,m,159,40,222,1368,108,Wed Mar 16 21:19:28 +0800 2011,0,1,0,1,,1,2,2
546,2030062710,CHICTALK时髦客v,"时髦客maker ?环球美物,专业的才能是最好的,春天花花设计园http://youmuyouyang.taobao.com?健康美励新生活;打造你个人独特的美丽?",http://youmuyouyang.taobao.com/,sireni,,f,1199,88,1035,7899,33036,Wed Apr 06 19:38:55 +0800 2011,1,0,0,0,,3,3,1
547,2031684357,apabi黄肖俊,方正阿帕比公司总工程师，关注数字出版，数字图书馆，移动阅读等领域,,,,m,246,53,102,87,29,Fri Mar 18 12:27:42 +0800 2011,0,1,0,1,,1,2,2
548,2033792393,gnehcinobiewgnalnix,一句话介绍不了,,,,m,374,13,355,420,1333,Sat Mar 19 15:44:42 +0800 2011,0,1,0,1,,2,2,2
549,2034847552,百分之__,,,,,m,89,12,237,1294,374,Thu Mar 24 01:33:38 +0800 2011,0,1,0,1,,2,3,2
550,2035862671,elyn_gao82,,,,,f,176,112,189,57,10,Sun Mar 20 11:10:28 +0800 2011,0,1,0,1,,0,2,2
551,2037990545,方正电子,方正电子是中文印刷与传媒行业领先的技术、服务提供商和行业咨询专家，业务范围涵盖印刷、传媒、出版、舆情、字库、数字教育等领域。,,founderelectronics,,m,12245,41,97,2148,6,Mon Mar 21 17:02:23 +0800 2011,0,1,1,1,方正电子官方微博,0,0,0
552,2038420594,懒人阿良,大蓝胖次‖银他妈‖冰火‖萌就是正义‖傲娇病晚期‖励志于腹黑吐槽眼镜‖再也不想一个人看电影,http://blog.sina.com.cn/u/2038420594,,,m,289,62,164,3300,5,Sun Jun 19 13:56:47 +0800 2011,0,1,0,1,,1,1,1
553,2038720933,紫灵雀,"邪不压正! 信义才智,胸襟气度,做人的正道",http://Hi.baidu.com/qp66688,,,f,1346,871,1898,26750,36,Tue Mar 22 11:08:22 +0800 2011,0,1,0,1,,1,2,1
554,2040815013,手机用户2040815013,,,,,m,16,2,147,69,213,Wed Mar 23 14:20:03 +0800 2011,0,1,0,1,,3,3,3
555,2044183047,-杉-,,,,,m,269,137,252,123,205,Fri Mar 25 13:56:06 +0800 2011,0,0,0,1,,1,2,2
556,2049923851,陈振亚0913,现在要为5年后打算！,,chenshishaonian,,m,3893,35,543,650,1,Sun Mar 27 22:56:48 +0800 2011,0,1,0,1,,0,2,2
557,2053093471,Vicki南,,,vickidu,,f,311,66,182,1153,6,Tue Mar 29 12:05:36 +0800 2011,0,1,0,0,,1,2,2
558,2061933763,牛饮一族,认识别人容易，认清自己很难，让别人认清自己又易又难，呵呵......沧海一声笑，滔滔股海情，呵呵呵呵呵呵......,,,,f,1140,253,358,10505,15,Sat Apr 02 14:45:07 +0800 2011,0,1,0,1,,1,1,2
559,2063133555,绝望着渴望着,灵魂上的贫瘠，该拿什么来灌溉。,http://blog.sina.com.cn/u/2062412703,520zgr,,m,573,111,188,2052,105,Sat Apr 02 19:27:58 +0800 2011,0,1,0,1,,0,1,1
560,2063426880,高尚doc,哎呀~~~用什么形容词形容我呢,,,,m,25,0,138,41,2,Sun May 22 19:46:20 +0800 2011,0,1,0,1,,3,3,3
561,2069343042,老杨g,,,,,m,47,1,219,1,7,Mon May 23 02:10:21 +0800 2011,0,1,0,1,,3,3,3
562,2071707151,贪婪的金鱼,主要供应：提供CARB认证的E0、E2、P1、P2沙发专用多层胶合板、杂木木方。,,,,m,119,1,77,447,120,Tue Apr 05 20:03:48 +0800 2011,0,1,0,1,,2,2,2
563,2083655331,张海坏,赚钱，娶你们。,,zhanghaihuai,,m,24301,149,200,1053,124,Wed Apr 20 19:40:29 +0800 2011,1,0,0,1,,0,2,2
564,2085790661,每天布洛芬静候灵归的圆先生,cp：@大喜打滚要看觞恭【法律狗|盗墓瓶邪本命|欧美电影资深粉|进击东食夏目黑执斩赤不良人|LOLOMG|非rps的颜狗|易GD|unfo请双】,,,,f,403,142,178,171,354,Wed Apr 13 22:14:43 +0800 2011,0,1,0,1,,0,2,2
565,2089185823,冯雷阳Leon,本来无一物,,,,m,382,45,182,292,145,Sat Apr 16 06:27:11 +0800 2011,0,1,0,1,,1,2,2
566,2089685801,无线风光在限封,百年风雨百年梦，百万学子百万兵，天之骄子天子屠，天安门上天难安。,,bmwyn,,m,538,60,340,8167,94,Fri Apr 15 22:59:41 +0800 2011,0,0,0,0,,2,2,2
567,2090750051,Z-YONG168,      时 间 会 冲 淡 一 切，回 忆 是 偶 然 的 。。。。,,,,m,205,133,341,126,3,Sat Apr 16 16:55:37 +0800 2011,0,1,0,1,,1,2,2
568,2094825991,拖泥锅锅,80末 水瓶男,,tonymel,,m,164,95,189,228,4,Tue Apr 19 09:52:23 +0800 2011,0,1,0,1,,1,2,2
569,2099023091,高菲娴,信奉无不可过去之事，有自然相知之人。帝王以此为书，小女子学习也。,,,,f,313,92,279,662,18,Thu Apr 21 14:26:20 +0800 2011,0,1,0,1,,1,2,2
570,2101343950,小A在职场,职场很好玩，心态很重要。,,,,f,37,4,28,118,0,Fri Apr 15 10:32:09 +0800 2011,0,1,0,1,,2,2,2
571,2106652642,缪卫华,思考向前 不止这余年！,http://mwh0121.vip.bokee.com/,,,m,119,38,426,6316,4628,Wed Apr 20 08:06:03 +0800 2011,0,1,0,1,,3,2,1
572,2107706333,格物致知189,我吃我喝我玩，我思考……别笑，说你呢，GOD,,,,m,436,89,2008,1471,11,Wed Apr 27 10:21:13 +0800 2011,0,1,0,1,,2,2,2
573,2109376963,戴眼镜的小狐狸,金无足赤，人无完人。,,silverfox007,,m,120,16,280,28,612,Thu Apr 28 11:26:30 +0800 2011,0,1,0,0,,2,3,2
574,2112908404,o2o人才网,,,,,m,270,1,1966,342,0,Sun Apr 24 22:18:32 +0800 2011,0,1,0,1,,3,3,2
575,2117071614,CWIDDER,,,,,m,163,77,184,346,33,Wed Apr 27 16:22:25 +0800 2011,0,1,0,1,,1,2,2
576,2117253577,若痴_人生,滾滾紅塵，緣淺緣深，出世入空門。   离离往事，緣起緣滅，生死都是業。,,suxiancheng,,m,663,223,400,2,1,Mon May 02 23:42:06 +0800 2011,1,1,0,0,,1,3,2
577,2118181394,高原妈妈的眼泪,依靠儿子的妈妈。,,,,f,1196,26,1464,186,8,Thu Apr 28 10:48:33 +0800 2011,0,1,0,0,,3,2,2
578,2119470313,拥抱这样那样,时间会走，我不会。依旧是那个胖子,,wangk615,,m,160,5,86,7841,0,Wed May 04 17:55:45 +0800 2011,1,1,0,1,,2,3,2
579,2122305631,自由电子微博,,,richardk,,m,83,41,218,98,7,Fri May 06 13:27:16 +0800 2011,0,1,0,1,,1,2,2
580,2123294737,邹小炭,一个不相信现实有童话但相信童话世界存在的low逼.,,,208452777,f,296,20,67,126,514,Sat May 07 21:13:05 +0800 2011,0,0,0,1,,1,2,2
581,2127527392,为梦想行走的黄,请叫我师傅。在路上，行者无疆。公益。文学。自由。音乐。,,,,m,3237,154,393,3059,16,Mon May 02 13:14:13 +0800 2011,0,1,0,1,,0,1,2
582,2128553132,无所不予,“应无所住，而生其心”,,wusuobuyu,,m,218,26,801,3669,512,Wed May 11 19:36:11 +0800 2011,1,0,0,1,,2,2,2
583,2129325882,Clairemodel,,,,,m,138,41,310,699,13,Tue May 03 11:10:36 +0800 2011,0,0,0,0,,1,3,2
584,2130878657,我真的叫崔健,你可能不会懂,,,,m,98,22,205,195,42,Mon Jul 04 21:47:25 +0800 2011,0,1,0,1,,2,2,2
585,2132251654,贵州自由草民,,,,,m,292,105,1234,4141,3,Wed May 04 20:06:06 +0800 2011,0,1,0,1,,2,2,2
586,2134495963,tangbofu的马甲,,,,,m,111,41,194,2739,8,Sat May 14 18:12:52 +0800 2011,0,1,0,1,,1,3,2
587,2134671703,哈囉李敖,"前無古人,後無來者,要看此公,就在眼前。 ( 李敖叢書--上書網 http://upbook.taobao.com )",,,,m,9245422,4,5,1148,8,Sat May 14 20:26:09 +0800 2011,0,1,1,1,学者李敖,0,0,0
588,2140415633,應应応,as time goes by yesterday once more than meets the eyes on me too hard to live or die,,,,m,253,95,1317,7628,1175,Tue May 24 19:17:03 +0800 2011,1,1,0,1,,3,2,2
589,2140437397,PE投资观察,,,,,m,173,23,1109,1813,665,Mon Sep 05 22:27:36 +0800 2011,0,0,0,1,,3,2,2
590,2141761681,popomook,李敖之門下走狗。 抱關擊柘，不改其樂 （我常一寫就超過140字的限制，所以我的微博要有看不懂的時候，請從後往前讀，才會知道我的前後文）,http://blog.sina.com.cn/u/2141761681,,,m,4642,4,18,10053,78,Thu May 26 09:08:15 +0800 2011,0,1,0,1,,0,2,1
591,2142332795,DOUDOU东,敢想不敢为者，终困牢笼,,,,m,153,14,626,3355,9,Tue May 24 22:28:24 +0800 2011,0,1,0,0,,1,3,2
592,2143364390,吉跋猫___,我喜欢看你吞玻璃渣的样子。,,,,m,62,35,74,130,3,Sun May 08 18:15:05 +0800 2011,0,1,0,0,,1,3,2
593,2143527164,涓水禅心,我我我我我我我就是我,,,,f,70,16,115,203,9,Sun May 08 19:20:40 +0800 2011,0,1,0,0,,1,2,2
594,2149260484,clifts,,,,,m,89,17,90,3757,5,Sun May 29 12:37:29 +0800 2011,0,1,0,1,,2,2,2
595,2152747445,爱喝绿豆汤的ty,,,,,f,194,80,183,700,32,Sun May 29 15:47:06 +0800 2011,0,1,0,1,,1,2,2
596,2155885740,聂村姑离开李河到了陈家,麻麻说，谁娶了我谁倒霉。。。我觉得麻麻说得很对~~,,,,f,33,7,32,91,1,Thu Jun 02 22:32:32 +0800 2011,0,1,0,1,,1,2,3
