,userid,name,description,url,user_domain,weihao,gender,followers_count,bi_followers_count,friends_count,statuses_count,favourites_count,ucreate_at,allow_all_act_msg,geo_enabled,verified,allow_all_comment,verified_reason,credibility1,credibility,credibility3
1066,3480966431,爱吃白菜的猪愿,,,,601182348,f,244,42,787,2820,0,Tue Jun 25 14:28:58 +0800 2013,0,1,0,1,,3,3,3
1067,3480971390,yh1983管,,,,634516446,f,423,35,912,3313,0,Tue Jun 25 15:21:31 +0800 2013,0,1,0,1,,3,3,3
1068,3480976375,琪琪JOE时,,,,634574631,f,447,38,1883,4637,0,Tue Jun 25 16:11:02 +0800 2013,0,1,0,1,,3,3,3
1069,3480995790,_bEaUtIfUlLovE宇,,,,634123527,f,416,44,1905,3328,0,Tue Jun 25 19:39:19 +0800 2013,0,1,0,1,,3,3,3
1070,3481883550,Lesley纯立,,,,630466783,f,417,43,1264,4199,0,Sun Jun 23 04:55:04 +0800 2013,0,1,0,1,,3,3,3
1071,3481885800,绩古千雕塑贤,,,,632456909,f,408,48,976,4293,0,Sun Jun 23 06:53:41 +0800 2013,0,1,0,1,,3,3,3
1072,3481886642,AiKitPYJ录,,,,631056797,f,404,38,1917,1864,0,Sun Jun 23 07:12:56 +0800 2013,0,1,0,1,,3,3,3
1073,3481891020,李雅芝yazhi之,,,,637791238,f,427,37,1812,2747,0,Sun Jun 23 08:31:14 +0800 2013,0,1,0,1,,3,3,3
1074,3481893191,囧ling生活素,,,,635056774,f,397,39,1718,2265,0,Sun Jun 23 09:04:41 +0800 2013,0,1,0,1,,3,3,3
1075,3481898230,Dears_慧磊,,,,637345083,f,368,31,1897,2056,0,Sun Jun 23 10:15:33 +0800 2013,0,1,0,1,,3,3,3
1076,3481899333,转角方财,,,,639127899,f,334,35,181,2134,0,Sun Jun 23 10:29:45 +0800 2013,0,1,0,1,,3,3,3
1077,3481962325,马玉强eleanorelinor,,,,601219850,f,436,51,1853,1955,0,Sun Jun 23 23:53:48 +0800 2013,0,1,0,1,,3,3,3
1078,3481967772,苟晓庆jim,,,,605567634,f,440,46,1922,2571,0,Mon Jun 24 03:23:31 +0800 2013,0,1,0,1,,3,3,3
1079,3481976077,任桃elizabeth,,,,605345059,f,226,42,288,1874,0,Mon Jun 24 09:10:16 +0800 2013,0,1,0,1,,3,2,3
1080,3481978460,谭兴宇rayleign,,,,600167789,f,270,45,1883,2095,0,Mon Jun 24 09:53:05 +0800 2013,0,1,0,1,,3,3,3
1081,3481981553,魏诗芸Joanne,,,,600678231,f,254,99,1833,3845,0,Mon Jun 24 10:36:00 +0800 2013,0,1,0,1,,3,3,3
1082,3481986607,王瀚拱Artemis,,,,606678614,f,452,50,1902,5463,0,Mon Jun 24 11:39:19 +0800 2013,0,1,0,1,,3,3,3
1083,3481987827,蒲晓jean,,,,606787512,f,431,46,1885,6442,0,Mon Jun 24 11:54:24 +0800 2013,0,1,0,1,,3,3,3
1084,3482002191,摩羯乐妈644537966,,,,600617893,f,418,54,752,2436,0,Mon Jun 24 14:40:39 +0800 2013,0,1,0,1,,3,3,3
1085,3482004027,何枭maugham,,,,607678575,f,412,38,1313,2812,0,Mon Jun 24 15:03:33 +0800 2013,0,1,0,1,,3,3,3
1086,3482007020,汤香莹robert,,,,602878941,f,300,35,1846,3707,0,Mon Jun 24 15:40:01 +0800 2013,0,1,0,1,,3,3,3
1087,3482007245,老千1769567636,,,,609477894,f,277,100,1736,2366,0,Mon Jun 24 15:42:47 +0800 2013,0,1,0,1,,3,3,3
1088,3482008340,张蓓joule,,,,602343327,f,276,113,768,2915,0,Mon Jun 24 15:55:52 +0800 2013,0,1,0,1,,3,3,3
1089,3482017592,吕汉bowman,,,,603123587,f,435,44,1910,3754,0,Mon Jun 24 18:01:41 +0800 2013,0,1,0,1,,3,3,3
1090,3482081384,木咔卡静茉沫竹,,,,600475671,f,403,37,896,3880,0,Tue Jun 25 14:00:46 +0800 2013,0,1,0,1,,3,3,3
1091,3482083377,YuiEminem达,,,,602909345,f,222,36,1899,1972,0,Tue Jun 25 14:22:01 +0800 2013,0,1,0,1,,3,3,3
1092,3482087372,欢乐的Jony时,,,,633702349,f,426,38,879,2484,0,Tue Jun 25 15:04:24 +0800 2013,0,1,0,1,,3,3,3
1093,3482087374,bobosmi界,,,,638945609,f,402,49,1919,1851,0,Tue Jun 25 15:04:25 +0800 2013,0,1,0,1,,3,3,3
1094,3482088973,LLLLLQX卫,,,,633267852,f,281,39,1922,2416,0,Tue Jun 25 15:21:29 +0800 2013,0,1,0,1,,3,3,3
1095,3482089002,kelly_z壮,,,,637034502,f,418,40,1860,3520,0,Tue Jun 25 15:21:43 +0800 2013,0,1,0,1,,3,3,3
1096,3482090900,腹黑的婷哥仔茗,,,,635913454,f,404,37,1855,5389,0,Tue Jun 25 15:40:28 +0800 2013,0,1,0,1,,3,3,3
1097,3482091255,诠释那属于我地春天介,,,,632987898,m,437,38,1279,4300,0,Tue Jun 25 15:44:10 +0800 2013,0,1,0,1,,3,3,3
1098,3482094792,黑龙大哥心,,,,639678040,f,411,37,1832,2214,0,Tue Jun 25 16:18:12 +0800 2013,0,1,0,1,,3,3,3
1099,3482094793,张带鱼蓓,,,,601290585,f,231,37,1682,5356,0,Tue Jun 25 16:18:12 +0800 2013,0,1,0,1,,2,3,3
1100,3482112370,飘佩D喵啊珐,,,,639134546,f,439,40,1879,1960,0,Tue Jun 25 19:27:59 +0800 2013,0,1,0,1,,3,3,3
1101,3484854564,joy6969衷,,,,639157789,f,243,36,1833,3098,0,Tue Jun 25 20:02:28 +0800 2013,0,1,0,1,,3,3,3
1102,3484855093,lukamini娅,,,,634405673,f,424,37,1866,2262,0,Tue Jun 25 20:09:21 +0800 2013,0,1,0,1,,2,3,3
1103,3484869452,VICTORIAYOO,有方向飛行。,,AgynessPPY,,f,43,15,28,1,13,Tue Jun 25 23:09:29 +0800 2013,0,1,0,0,,2,3,2
1104,3484930085,黑狗首脑MastaBrain进,,,,637012847,f,451,44,1876,2939,0,Wed Jun 26 19:23:49 +0800 2013,0,1,0,1,,3,3,3
1105,3490687712,难得想恋爱豪,,,,634529708,f,436,36,1885,3906,0,Wed Jun 26 19:23:50 +0800 2013,0,1,0,1,,3,3,3
1106,3490690287,小狐狸未成精斐,,,,639345137,f,454,54,1927,2491,0,Wed Jun 26 19:57:16 +0800 2013,0,1,0,1,,3,3,3
1107,3494737430,淑共3,,,,609034582,f,389,38,1744,3184,0,Mon Jul 01 07:12:37 +0800 2013,0,1,0,1,,3,3,3
1108,3494737747,飘辉2,,,,606784507,f,282,111,1283,2790,0,Mon Jul 01 07:21:25 +0800 2013,0,1,0,1,,3,3,3
1109,3494737755,予锐2,,,,601293287,f,444,106,505,2483,0,Mon Jul 01 07:21:30 +0800 2013,0,1,0,1,,3,2,3
1110,3494737757,茗家4,,,,602837123,f,470,107,485,2691,0,Mon Jul 01 07:21:30 +0800 2013,0,1,0,1,,3,2,3
1111,3494737774,键蔓0,,,,607056791,f,425,38,156,3030,0,Mon Jul 01 07:21:59 +0800 2013,0,1,0,1,,3,3,3
1112,3494738101,贤道6,,,,601293874,f,419,52,166,3380,0,Mon Jul 01 07:31:43 +0800 2013,0,1,0,1,,3,3,3
1113,3494738460,灶菁0,,,,608001225,f,265,80,1279,2113,0,Mon Jul 01 07:40:49 +0800 2013,0,1,0,1,,3,3,3
1114,3494738461,努新1,,,,602767871,f,402,55,437,4085,0,Mon Jul 01 07:40:50 +0800 2013,0,1,0,1,,3,3,3
1115,3494738472,艾时1,,,,601253465,f,426,85,772,2420,0,Mon Jul 01 07:40:53 +0800 2013,0,1,0,1,,3,3,3
1116,3494738485,勇蔓6,,,,602577897,f,391,80,1290,2082,0,Mon Jul 01 07:41:19 +0800 2013,0,1,0,1,,3,3,3
1117,3494738902,茂约8,,,,607571238,f,221,48,186,3720,0,Mon Jul 01 07:51:12 +0800 2013,0,1,0,1,,3,3,3
1118,3494739333,河上5,,,,602201249,f,427,87,188,4229,0,Mon Jul 01 08:00:13 +0800 2013,0,1,0,1,,3,3,3
1119,3494740300,涣宝4,,,,609634596,f,431,39,291,2303,0,Mon Jul 01 08:21:04 +0800 2013,0,1,0,1,,3,3,3
1120,3494742851,彤思4,,,,601756012,f,412,49,1273,3435,0,Mon Jul 01 09:07:07 +0800 2013,0,1,0,1,,3,3,3
1121,3494742885,舒邦7,,,,603452853,f,239,43,1931,5796,0,Mon Jul 01 09:07:34 +0800 2013,0,1,0,1,,3,3,3
1122,3494743615,永好5,,,,604778943,f,367,38,405,2494,0,Mon Jul 01 09:19:09 +0800 2013,0,1,0,1,,3,3,3
1123,3494743623,胤巾6,,,,603301205,f,223,35,169,2478,0,Mon Jul 01 09:19:13 +0800 2013,0,1,0,1,,3,3,3
1124,3494743631,孝家7,,,,609063453,f,422,59,1251,4214,0,Mon Jul 01 09:19:18 +0800 2013,0,1,0,1,,3,3,3
1125,3494743661,苏群0,,,,608504568,f,243,71,741,2317,0,Mon Jul 01 09:19:42 +0800 2013,0,1,0,1,,3,3,3
1126,3494744381,明昭4,,,,604560411,f,417,60,524,3921,0,Mon Jul 01 09:31:47 +0800 2013,0,1,0,1,,3,3,3
1127,3494745587,维沛0,,,,607616345,f,387,34,1792,2851,0,Mon Jul 01 09:50:24 +0800 2013,0,1,0,1,,3,3,3
1128,3494747075,祥若8,,,,601258641,f,220,86,1876,2821,0,Mon Jul 01 10:10:43 +0800 2013,0,1,0,1,,3,3,3
1129,3494747852,茗满7,,,,603345872,f,419,88,1300,2484,0,Mon Jul 01 10:22:25 +0800 2013,0,1,0,1,,3,3,3
1130,3494749223,巩钱1,,,,606784919,f,253,42,732,2477,0,Mon Jul 01 10:40:57 +0800 2013,0,1,0,1,,3,3,3
1131,3494749245,羽翊5,,,,602425676,f,320,71,176,3447,0,Mon Jul 01 10:41:10 +0800 2013,0,1,0,1,,3,3,3
1132,3494750401,毅大5,,,,602342716,f,399,63,484,2735,0,Mon Jul 01 10:54:31 +0800 2013,0,1,0,1,,3,3,3
1133,3494750533,独瑛3,,,,607678742,f,240,49,1904,1932,0,Mon Jul 01 10:56:15 +0800 2013,0,1,0,1,,3,3,3
1134,3494750537,德驰6,,,,,f,424,53,293,4689,0,Mon Jul 01 10:56:14 +0800 2013,0,1,0,1,,3,3,3
1135,3494751591,晴昂4,,,,608456966,f,238,47,1847,1978,0,Mon Jul 01 11:09:15 +0800 2013,0,1,0,1,,3,3,3
1136,3494753227,海晨8,,,,601345985,f,344,70,314,3621,0,Mon Jul 01 11:29:56 +0800 2013,0,1,0,1,,3,3,3
1137,3494754913,鑫蔚0,,,,602340355,f,394,53,602,4411,0,Mon Jul 01 11:51:59 +0800 2013,0,1,0,1,,3,3,3
1138,3494755753,正阐2,,,,601290215,f,464,92,475,2561,0,Mon Jul 01 12:02:31 +0800 2013,0,1,0,1,,3,3,3
1139,3494755762,修钦5,,,,601275877,f,310,44,574,3663,0,Mon Jul 01 12:02:36 +0800 2013,0,1,0,1,,3,3,3
1140,3494755931,史翀5,,,,604345017,f,414,40,1288,2765,0,Mon Jul 01 12:04:18 +0800 2013,0,1,0,1,,3,3,3
1141,3494757543,斗瑾3,,,,607899760,f,440,47,480,2519,0,Mon Jul 01 12:22:23 +0800 2013,0,1,0,1,,3,3,3
1142,3494758474,童炜6,,,,603345782,f,402,39,174,4042,0,Mon Jul 01 12:33:39 +0800 2013,0,1,0,1,,3,3,3
1143,3499091053,木明4,,,,605069234,f,447,58,537,2331,0,Mon Jul 01 07:12:33 +0800 2013,0,1,0,1,,3,3,3
1144,3499091065,玫翀4,,,,601219675,f,409,93,1918,2322,0,Mon Jul 01 07:12:38 +0800 2013,0,1,0,1,,3,3,3
1145,3499091390,察亚8,,,,608781232,f,414,34,1892,2674,0,Mon Jul 01 07:21:25 +0800 2013,0,1,0,1,,3,3,3
1146,3499092210,进羡6,,,,606795789,f,261,56,1298,3652,0,Mon Jul 01 07:40:49 +0800 2013,0,1,0,1,,3,3,3
1147,3499092227,希富6,,,,601598345,f,230,104,1251,2690,0,Mon Jul 01 07:41:08 +0800 2013,0,1,0,1,,3,3,3
1148,3499092680,冰颜6,,,,608301266,f,304,70,1874,2088,0,Mon Jul 01 07:51:08 +0800 2013,0,1,0,1,,3,3,3
1149,3499092727,程圆5,,,,603678119,f,444,100,1890,2070,0,Mon Jul 01 07:51:53 +0800 2013,0,1,0,1,,3,3,3
1150,3499095727,小王子10091250391062,,,,,f,230,46,1794,2582,0,Mon Jul 01 08:52:09 +0800 2013,0,1,0,1,,3,3,3
1151,3499096682,庭兆8,,,,603012205,f,216,42,1884,2469,0,Mon Jul 01 09:09:31 +0800 2013,0,1,0,1,,3,3,3
1152,3499097343,仲敬5,,,,600678645,f,231,35,1901,2389,0,Mon Jul 01 09:19:12 +0800 2013,0,1,0,1,,3,3,3
1153,3499097392,滨薄0,,,,604199234,f,420,39,426,1950,0,Mon Jul 01 09:20:13 +0800 2013,0,1,0,1,,3,3,3
1154,3512881672,手机用户3512881672,,,,,m,5,0,19,0,0,Tue Jun 04 13:57:43 +0800 2013,0,1,0,1,,3,3,3
1155,3515727193,逑學路上,,,,230126171,m,384,110,475,72,29,Tue Jun 04 17:56:06 +0800 2013,0,1,0,0,,1,3,3
1156,3546327615,_F峯,我在和命运赛跑！,http://weibo.com/u/TF,Ftianfeng,,m,24,2,170,36,0,Wed Jun 19 14:46:26 +0800 2013,0,1,0,1,,2,3,1
1157,3551989311,orarvin,,,orarvin,,m,52,5,152,324,0,Fri Jun 21 10:19:02 +0800 2013,0,1,0,1,,1,3,3
1158,3556105927,兔子qiubi,性别男，爱好女,,,,m,40,14,239,230,1,Sun Jul 14 19:53:00 +0800 2013,0,1,0,1,,2,3,2
1159,3561402323,伸手不摘佛前花,喜怒哀乐尽在一盏茶之间！！,,,,f,67,21,127,1188,4,Thu Jun 27 10:50:58 +0800 2013,0,1,0,0,,1,3,2
1160,3570618685,黄紫红是天蝎座3,,,,601297502,f,302,74,555,3516,0,Tue Jul 23 12:50:00 +0800 2013,0,1,0,1,,3,3,3
1161,3570641663,木木霭枫林4,,,,237169012,f,441,43,269,1212,0,Tue Jul 23 16:57:07 +0800 2013,0,1,0,1,,3,3,3
1162,3575984377,一个胖妞的搭配日记2,,,,603065675,f,286,89,806,3660,0,Tue Jul 23 18:51:46 +0800 2013,0,1,0,1,,3,3,3
1163,3578912684,县令语录,汕头市莲香儿商贸有限公司 林亚平  网址 ：www.lianxianger.com  注：微博部分图文，源自网络，如涉版权，提醒告知，谢谢！,,,,m,140634,163,165,522,115,Wed Jul 03 15:19:57 +0800 2013,0,0,1,1,汕头市莲香儿商贸有限公司 总经理、微博社区委员会委员,0,1,0
1164,3605306495,吃mao的小小鱼,,,,,m,49,7,233,47,0,Tue Jul 09 10:38:20 +0800 2013,0,1,0,1,,3,3,3
1165,3606671654,Argonautai,,,argonautai,,m,89,14,65,469,171,Sun Jul 21 07:38:21 +0800 2013,0,1,0,0,,1,3,3
1166,3606954284,元宝和麻麻5,,,,234696544,f,458,39,251,1159,0,Tue Jul 23 14:44:37 +0800 2013,0,1,0,1,,3,3,3
1167,3606961301,风夙梦愿4,,,,605278936,f,472,44,418,3700,0,Tue Jul 23 15:39:57 +0800 2013,0,1,0,1,,3,3,3
1168,3606973274,慯灬蓝暮迦3,,,,231007895,f,263,37,1260,1134,0,Tue Jul 23 17:08:20 +0800 2013,0,1,0,1,,3,3,3
1169,3615543350,楠宫晓风vn,,,,,m,73,17,480,557,17,Thu Jul 11 22:10:35 +0800 2013,0,0,0,1,,1,3,3
1170,3625673194,用户3625673194,ni永远不懂,,,,f,5,2,49,3,0,Sat Aug 03 13:13:40 +0800 2013,0,1,0,1,,2,3,3
1171,3626344512,用户3626344512,,,,,m,6,0,20,0,0,Thu Aug 01 23:04:08 +0800 2013,0,1,0,1,,2,3,3
1172,3632244394,四方八极,源流泉浡，冲而徐盈，混混汩汩，浊而徐清。,,huainanzi43,,m,26,4,80,418,0,Wed Jul 17 16:39:11 +0800 2013,0,1,0,1,,3,3,2
1173,3640196171,加菲Gaffey,大吃货！,,,,m,19,5,141,398,31,Wed Nov 06 16:49:07 +0800 2013,0,1,0,1,,3,2,2
1174,3675463197,微笑百分白,安安静静的生活！健康就是财富！,,,,f,269,58,428,1871,9,Thu Aug 15 10:52:03 +0800 2013,0,1,0,1,,3,2,2
1175,3688708750,潘雪珂爱大宝,可以2逼吗,,,,f,85,48,142,30,1,Fri Aug 02 09:03:00 +0800 2013,0,1,0,1,,1,3,2
1176,3706195604,用户3706195604,,,,,m,2,0,21,0,0,Sat Aug 17 21:47:31 +0800 2013,0,1,0,1,,3,3,3
1177,3706237807,肛门,???? sb-lc@foxmail.com ????,,,234840477,m,10373,40,170,369,2,Sat Aug 17 23:51:29 +0800 2013,0,1,0,1,,2,2,2
1178,3734947273,耳语千叙,"我本屌丝,天下无双",,,,m,28,2,32,531,5,Wed Aug 21 22:23:44 +0800 2013,0,1,0,1,,1,3,2
1179,3736462352,逗比的猫,火火,,,,m,44,22,115,175,0,Thu Aug 22 11:30:32 +0800 2013,0,1,0,1,,2,3,2
1180,3756024161,孙贻军,,,,,m,204,5,61,95,1,Fri Aug 30 08:30:04 +0800 2013,0,1,1,0,上海汉兴能源科技有限公司 会计师,0,3,0
1181,3759566454,谢静怡然,,,,,f,122,5,68,92,1,Fri Aug 30 19:12:27 +0800 2013,0,1,1,0,广州智益仁电子科技有限公司 广告设计师,0,3,0
1182,3761102582,ssbn2,,,,,m,42,3,302,42,57,Sun Sep 01 02:42:30 +0800 2013,0,1,0,1,,1,3,3
1183,3781979675,张长锁88,鹰目,,,,m,100,4,146,4963,180,Mon Sep 09 15:11:43 +0800 2013,0,1,0,1,,1,3,2
1184,3796130342,用户3796130342,,,,,m,14,0,66,184,0,Sun Sep 15 19:42:59 +0800 2013,0,1,0,1,,1,3,3
1185,3802774601,玄扈先生,崖山之后无中国，明亡之后无华夏,,,,m,25,2,21,31,0,Mon Sep 16 23:03:48 +0800 2013,0,1,0,1,,1,3,2
1186,3837225434,AS台湾第一女鞋6,,,,234171665,f,368,36,480,1078,0,Sun Oct 06 20:29:01 +0800 2013,0,1,0,1,,3,3,2
1187,3837252994,错太郎8,,,,234025331,m,297,52,984,1857,0,Sun Oct 06 21:54:18 +0800 2013,0,1,0,1,,3,3,3
1188,3837588057,陈汇然2,,,,234745649,f,277,33,833,2620,0,Sun Oct 06 20:15:50 +0800 2013,0,1,0,1,,3,3,3
1189,3841184090,姚-veron,Never say never！,,,,m,73,41,187,150,7,Tue Oct 08 13:40:49 +0800 2013,0,1,0,1,,3,2,2
1190,3843263846,万松化蝶x,,,,234269959,m,281,37,738,1367,0,Tue Oct 08 03:44:14 +0800 2013,0,1,0,1,,3,3,3
1191,3843263850,艺人阿丽萨e,,,,234213725,m,250,41,653,1274,0,Tue Oct 08 03:44:15 +0800 2013,0,1,0,1,,3,3,3
1192,3843264420,崽小宸Alexh,,,,238621012,m,271,39,905,1740,0,Tue Oct 08 03:51:14 +0800 2013,0,1,0,1,,3,3,3
1193,3843265077,豪timw,,,,236785168,m,284,43,710,985,0,Tue Oct 08 03:59:19 +0800 2013,0,1,0,1,,3,3,3
1194,3843269675,congohmdj,,,,234775610,f,300,36,666,2667,0,Tue Oct 08 04:31:37 +0800 2013,0,1,0,1,,3,3,3
1195,3843271452,Rosemary莎莎j,,,,234875687,m,255,43,924,1575,0,Tue Oct 08 04:52:49 +0800 2013,0,1,0,1,,3,3,3
1196,3843271457,cylhl0308y,,,,234453262,m,263,37,626,1079,0,Tue Oct 08 04:52:50 +0800 2013,0,1,0,1,,3,3,3
1197,3843277972,取啥名字是个难题8,,,,237075679,f,258,36,799,1147,0,Wed Oct 09 08:20:34 +0800 2013,0,1,0,1,,3,3,3
1198,3843464161,情话毒w,,,,234130358,f,304,39,801,1526,0,Tue Oct 08 03:51:13 +0800 2013,0,1,0,1,,3,3,3
1199,3843466033,再闹就给你脑门儿缝d,,,,234392502,f,316,38,980,1365,0,Tue Oct 08 04:05:34 +0800 2013,0,1,0,1,,3,3,3
1199,3843466033,再闹就给你脑门儿缝d,,,,234392502,f,316,38,980,1365,0,Tue Oct 08 04:05:34 +0800 2013,0,1,0,1,,3,3,3
