,userid,name,description,url,user_domain,weihao,gender,followers_count,bi_followers_count,friends_count,statuses_count,favourites_count,ucreate_at,allow_all_act_msg,geo_enabled,verified,allow_all_comment,verified_reason,credibility1,credibility,credibility3
746,2404886332,败王幽沉,有文画的青年。,http://blog.sina.com.cn/jgbw,bwyc,,m,556,36,90,1719,386,Thu Aug 23 15:11:02 +0800 2012,0,0,0,1,,0,1,1
747,2405464885,一只暴走的小鸡777777,,,,,m,150,40,137,708,0,Tue Oct 11 10:19:59 +0800 2011,0,1,0,1,,1,2,2
748,2414868313,屯里最帅的,所有不需要保护的动物都不是青海湖的湟鱼,,,,m,91,39,154,32,71,Sun Oct 16 18:59:18 +0800 2011,0,1,0,1,,1,3,2
749,2422078845,章鱼哥1566,QQ:2210998903,,zhangyuge1566,,m,69,37,243,249,16,Tue Feb 05 16:26:34 +0800 2013,0,1,0,1,,1,2,2
750,2422462677,大圈斯基,当一个政府把枪口对准其人民的时候，这个政权的合法性就丧失了,,,,m,340,74,716,9267,196,Sat Oct 22 05:17:23 +0800 2011,0,1,0,1,,1,2,2
751,2427926737,战斗力只有5的黄佳鑫avi,天时，地利，人和。,,,,m,279,82,96,1016,1,Tue Oct 25 21:22:49 +0800 2011,0,1,0,1,,0,1,2
752,2433576881,明镜老疯子,梦里不知身是客，一晌贪欢,,,,m,10,58,123,2371,119,Sun Oct 30 00:18:22 +0800 2011,0,1,0,1,,1,3,2
753,2438357792,透明以太,,,,,m,17,12,52,8,0,Sun Oct 02 16:48:06 +0800 2011,0,1,0,1,,3,3,3
754,2442962543,幼女翘,厦门海关扫地阿姨,,,,f,653,181,334,5115,213,Thu Nov 03 18:01:20 +0800 2011,0,1,0,0,,0,2,2
755,2445975275,某行首席经济学家,不得不承认自己是庸俗的.,,,,m,1219,70,493,1052,480,Sat Nov 05 09:22:51 +0800 2011,1,0,0,1,,1,1,2
756,2445997334,Caraisok,和影子牵起手练习跳舞,,,,f,13,0,56,24,0,Tue Oct 04 22:33:04 +0800 2011,0,1,0,0,,3,3,3
757,2450326785,喜我怒我哀我念我,偶尔短暂失踪，偶尔情绪狂。,,,,m,159,3,44,39,13,Mon Nov 07 11:20:33 +0800 2011,0,1,0,1,,3,3,3
758,2452101377,crossover_YAO,中国矿业大学(北京),,,,m,313,170,785,637,3,Mon Nov 07 19:57:23 +0800 2011,0,1,0,1,,0,2,2
759,2458565150,电商头条,亲！在这里，读懂电商。（投稿及合作qq：99897920),,,338700087,f,195545,939,1221,15607,567,Mon Oct 10 17:39:14 +0800 2011,1,0,1,1,电商头条自媒体微博,0,0,0
760,2460634810,scanal07,,,,,m,71,4,94,336,29,Tue Oct 11 16:42:18 +0800 2011,0,1,0,1,,2,3,2
761,2461893624,那一抹星空下的背影,执子之手，与子偕老，2013蛇年好运,http://blog.sina.com.cn/zx172404000,zx172404000,54321234,f,1575,46,220,1282,0,Wed Oct 12 21:23:43 +0800 2011,0,1,0,1,,1,1,1
762,2468214600,秦思鸣,让更多宝贝吃到更健康的粮食！时时心存感激，事事全力以赴！纯正五常稻花香批发，可到现场，现磨现发。是企业或个人收购的优质农家！13936186310,,,,f,96,76,332,63,0,Sat Oct 15 07:33:43 +0800 2011,0,1,0,1,,1,2,2
763,2468906024,#NAME?,释怀。,,,,m,346,183,375,125,37,Sat Oct 15 13:23:23 +0800 2011,0,1,0,1,,0,2,2
764,2472692605,春秋大梦chaosshow,春秋大梦chaosshow,,chaosshow,534505488,m,251,138,847,287,2,Fri Nov 18 13:05:02 +0800 2011,0,1,0,1,,1,2,2
765,2476623734,石亞西,山野村夫，土木匠，法律人：辯論事理，不攻擊個人，抨擊時政、組織、主義。,http://blog.sina.com.cn/u/2136103233,,,m,418,26,78,7658,7,Tue Oct 18 23:59:33 +0800 2011,0,1,0,1,,0,1,1
766,2489306154,时光之末_,做更好的自己,,,,m,62,19,99,562,15,Sun Oct 23 23:33:27 +0800 2011,0,1,0,1,,1,2,2
767,2490240240,ww663,,,,,m,47,2,283,3,3,Mon Oct 24 14:27:08 +0800 2011,0,0,0,1,,2,3,3
768,2495029417,陶斯佳Ted,不要只尝试做一个成功的人，更要尝试做一个有价值的人。,http://blog.sina.com.cn/taosijia90,taosijia90,,m,2974,28,478,6077,344,Sun Nov 27 14:48:13 +0800 2011,0,1,0,1,,3,1,1
769,2497850440,Jeff-Times,知识产权法 尽职·历炼·卓越：勤勉审慎 於行言勝. Creat value & success through IP & legal solutions,,jefftimes,,m,410,132,817,3366,475,Thu Oct 27 22:52:40 +0800 2011,1,0,0,1,,1,2,2
770,2498821212,刘毅_lynn,,,,,m,80,31,145,134,37,Fri Oct 28 13:50:38 +0800 2011,0,1,0,1,,1,2,2
771,2505931200,宜宾县令,【钢丝善行团】第1444999号,http://weibo.com/u/2505931200,,,m,1040,464,1916,5064,3,Mon Oct 31 20:31:16 +0800 2011,0,0,0,1,,1,2,1
772,2506187482,01先生的微博,投资之道，坚持难于吃屎......选择坚持，绝不吃屎！,http://blog.sina.com.cn/u/2506187482,zhangtingban888,,m,170504,645,1488,493,25,Mon Oct 31 22:41:36 +0800 2011,0,0,1,0,零壹资本管理有限公司 董事长,0,2,0
773,2510322584,TinK的女王大人Tinkt,I JUST......,,,,m,52,31,80,190,2,Wed Nov 02 22:48:22 +0800 2011,0,1,0,1,,1,3,2
774,2510389281,炉边卧雪,,,,,m,91,36,152,269,64,Sun Dec 04 18:23:34 +0800 2011,0,1,0,0,,1,3,2
775,2514188122,疯癫的尼采,随物赋形,,,,m,525,73,1192,9818,289,Fri Nov 04 21:10:27 +0800 2011,0,0,0,0,,1,2,2
776,2515939873,笔连墨韵迎晨,,,,,m,131,59,121,1758,15,Wed Dec 07 08:52:31 +0800 2011,0,1,0,0,,1,3,2
777,2518096985,金韩彬的米奇,,,,,m,101,16,673,1049,105,Thu Dec 08 18:57:02 +0800 2011,0,1,0,1,,2,3,2
778,2527415153,固执的独角兽,焦虑,,,,m,1145,115,194,3186,129,Mon Dec 12 21:00:59 +0800 2011,0,1,0,1,,1,1,2
779,2533974401,绽放689,,,,,f,162,75,196,260,18,Fri Dec 16 20:01:25 +0800 2011,0,1,0,1,,1,2,2
780,2539340287,了不起的盖茨_比,一个温柔的流氓,http://www.douban.com/people/mustard_real/,rangers86,,m,214,56,388,1042,2,Sun Dec 25 13:27:46 +0800 2011,1,1,0,1,,1,1,1
781,2541397667,朱圐圙,四面八方与四方八面。,,,,m,864,51,135,515,4,Sun Dec 25 09:30:37 +0800 2011,0,1,1,1,??北大资源  品牌管理,0,1,0
782,2556975625,罗是我的姓,人生的任何阶段， 都是快乐的。,,hapimama,,f,160,22,696,11892,35,Tue Dec 27 16:44:32 +0800 2011,0,1,0,1,,3,2,2
783,2561644591,享滴好,,,,549563127,m,126,6,493,174,688,Fri Jan 13 11:11:12 +0800 2012,1,1,0,1,,2,2,2
784,2570741857,SS_Oliver,,,,,m,50,2,166,107,1,Tue Jan 10 23:46:08 +0800 2012,0,0,0,1,,2,3,3
785,2577339940,山边湖边,,http://blog.sina.com.cn/u/2577339940,,,m,319,141,1201,5990,25,Thu Dec 01 19:01:15 +0800 2011,0,1,0,1,,0,2,1
786,2600639284,哥不二先生,,,,,m,86,37,767,1985,302,Sat Dec 10 21:31:29 +0800 2011,0,1,0,1,,1,3,2
787,2604403817,Calosky,i 上海,,,,m,16,12,163,949,650,Sun Feb 05 20:31:41 +0800 2012,0,0,0,0,,1,3,3
788,2605959941,平凡北漂人,爱阳光，爱生活。正能量携带者。,,,,m,114,74,116,266,1,Thu May 03 22:08:14 +0800 2012,0,1,0,1,,0,2,2
789,2608259145,聆听夜的hei,,,,,m,109,0,181,876,5,Sun Jan 29 17:53:45 +0800 2012,0,1,0,1,,2,3,3
790,2611434947,西方有石,尚勤尚朴，惟忠惟诚。,,,,m,232,78,555,3569,3,Fri Feb 10 01:29:44 +0800 2012,0,1,0,1,,1,2,2
791,2612804003,神天坤,,,,,m,466,169,2001,12714,310,Sat Feb 11 12:51:06 +0800 2012,0,1,0,1,,1,3,2
792,2614199635,言年seven,,,,,m,125,51,178,820,3,Sun Feb 12 17:57:34 +0800 2012,0,1,0,1,,1,2,2
793,2616980563,二小姐家的长工,那么的平凡却又深刻,,kooki1122,,m,39,7,39,865,21,Tue Feb 14 20:44:25 +0800 2012,0,1,0,0,,3,2,2
794,2618119273,Cultsir,听周周的歌不会变坏,,,,m,79,29,48,82,0,Wed Feb 15 19:43:33 +0800 2012,0,1,0,1,,1,2,2
795,2618366473,前18,Blues prisoned in th73.,,cn18,,m,854,354,717,28155,262,Wed Feb 15 23:20:55 +0800 2012,0,0,0,1,,1,2,2
796,2622050441,壊蛋2012,,,,326513119,m,26,0,27,160,0,Sat Feb 18 17:06:49 +0800 2012,0,1,0,1,,1,3,3
797,2624896637,Class铭,"评论者. 码农, 福清哥, 做菜阿姨.",http://www.mingmingzheng.com,mzheng1985,,m,149,35,63,634,0,Tue Feb 21 04:52:44 +0800 2012,0,1,0,1,,0,1,1
798,2628369547,有信仰热爱生活爱郭晖_,//不欺我。不瞒我。不骗我。,,,,m,1138,687,752,665,44,Fri Feb 24 08:31:16 +0800 2012,0,1,0,1,,0,1,2
799,2628824960,夏花秋实南京,,,,,f,56,6,42,784,715,Fri Dec 23 14:44:42 +0800 2011,0,1,0,1,,1,3,3
800,2635687724,刘O胜,,,,,m,93,22,363,308,53,Mon Dec 26 22:26:15 +0800 2011,0,1,0,1,,1,2,2
801,2637604482,早课君阿赖________,一川烟草，满城风絮,,,,m,196,96,220,878,0,Tue Dec 27 22:38:17 +0800 2011,0,1,0,1,,0,2,2
802,2641285655,杨天波v,堅持最初的夢想------做一個对人民有益的吃货,,,,m,2148,1493,1667,8225,51,Thu Feb 23 12:42:17 +0800 2012,0,1,0,1,,1,1,2
803,2642793321,广西林仁聪律师,仁爱关怀客户，智慧服务大众。一个具有良知、社会责任感与同情心的优秀律师。 著有《法律枕边书--您身边的私人律师》。联系方式：0771-2368898,,,,m,4437,1931,1991,15583,469,Fri Mar 02 22:54:02 +0800 2012,0,1,1,1,广西仁聪律师事务所主任,0,0,0
804,2649120810,融化冰冷的世界,改变该改变的，坚持该坚持的！,,,,m,106,3,294,551,92,Mon Jan 02 20:54:38 +0800 2012,0,0,0,1,,2,2,2
805,2653611253,daniel_大山,,,,,m,30,18,50,28,1,Fri Mar 09 00:37:20 +0800 2012,0,1,0,1,,2,3,2
806,2654852814,emgemgcn,,,,,m,105,17,767,2042,4,Sat Jan 07 01:23:35 +0800 2012,0,0,0,0,,3,3,2
807,2656450081,朱明瑾-Jean,爱大笑的文艺女青年。,,,,f,629,110,261,108,139,Sat Mar 10 16:05:13 +0800 2012,0,1,0,1,,0,2,2
808,2661486115,图表新闻,搜狐UEcool信息可视化工作室，品牌栏目《数字之道》《图述》Q:群346214048 本微博旨在交流研究，作品转载请注明出处。,http://news.sohu.com/graphics/,chartshow,,f,35453,825,1424,1700,347,Mon Mar 12 13:47:23 +0800 2012,1,0,0,1,,1,0,1
809,2663082593,齊魯苦行僧,我就是我，不一样颜色的烟火！,,,,m,254,31,1997,72,5,Wed Mar 14 21:14:03 +0800 2012,0,1,0,0,,3,3,2
810,2665813787,流星2665813787,,,,,m,17,5,232,77,5,Sun Mar 18 03:14:08 +0800 2012,0,1,0,1,,2,2,3
811,2671471013,安卡1985,???,,ankala1985,,f,313,45,159,3229,169,Mon Mar 19 07:33:41 +0800 2012,0,0,0,1,,1,2,3
812,2675587222,枫临子陵,姑娘，漂亮。。,,,,m,56,23,111,274,9,Fri Jan 20 22:35:42 +0800 2012,0,1,0,1,,1,2,2
813,2676559833,乖咕,,,,,f,47,4,118,303,5,Thu Mar 22 12:57:09 +0800 2012,0,1,0,0,,2,3,3
814,2677882154,瘋Zi_瘋語,梦想还是要有的，万一实现了呢？,http://blog.sina.com.cn/u/2677882154,shanyazai,,f,194,14,101,678,19,Sat Jan 21 21:52:56 +0800 2012,0,0,0,1,,1,2,1
815,2684231351,不落之臣,"When you are tired of style, you are tired of life. __Julian Fellowes<Downton Abbey>",http://12418328.qzone.qq.com,,,m,616,115,376,9070,220,Tue Mar 27 20:17:47 +0800 2012,0,1,0,0,,1,2,1
816,2685729603,Sherry路过星期天,中國好前任。,,,,m,56,19,94,123,30,Wed Mar 28 23:40:12 +0800 2012,0,1,0,1,,0,2,2
817,2688415073,脸包子好圆呃,天生我行，who怕who!,,,,m,114,34,307,485,18,Fri Mar 30 23:28:52 +0800 2012,0,1,0,1,,1,2,2
818,2689361613,舞影致远,追随进步的尘埃,,,,m,116,28,170,3475,21,Sat Mar 31 18:13:14 +0800 2012,0,1,0,1,,1,2,2
819,2689974760,东方坤V,,,,,m,5361,55,689,1159,4,Sat Jan 28 09:59:54 +0800 2012,0,1,0,1,,3,2,2
820,2690403833,太阳大人一直在,三思而后行 -BY 六日大人,,,,f,136,27,147,281,2,Sun Apr 01 15:16:53 +0800 2012,0,1,0,1,,1,2,2
821,2690873857,菓芙,,,,,m,24,1,14,29,1,Tue Apr 03 10:52:29 +0800 2012,0,1,0,1,,3,3,3
822,2693592532,Beaujoly,愿所有人都能梦想成真……,,,,f,375,94,268,3751,8,Mon Jan 30 07:32:30 +0800 2012,0,1,0,1,,1,1,2
823,2693673253,鼠仔1314,,,,,m,9,1,41,34,1,Wed Apr 04 09:00:27 +0800 2012,0,1,0,1,,3,3,3
824,2696329641,能扯多远就多远,习惯靠在过道墙边看戏的人，不用正襟危坐，却能看到另一番场景。,,,,m,845,286,984,8364,842,Fri Apr 06 14:02:57 +0800 2012,0,1,0,1,,1,2,2
825,2696762724,elizadoolittle,Not that kind of girl.,,,,f,206,17,71,10,0,Tue Jan 31 22:20:30 +0800 2012,0,1,0,1,,3,2,2
826,2698274314,陈敏_nanfangbeifang,,,,,m,92,13,76,2557,12,Wed Feb 01 17:56:26 +0800 2012,0,1,0,1,,1,2,3
827,2698960984,每天多久,一个普通的技术工作者，具备基本良知。,,,,f,311,58,268,3974,11,Tue Mar 13 20:27:59 +0800 2012,0,0,0,1,,1,1,2
828,2699366720,大紫气东来2012,,,,,m,91,2,93,53,7,Thu Feb 02 09:23:06 +0800 2012,0,1,0,1,,2,3,3
829,2702896037,____Xk,,,,,m,40,14,77,1,0,Sun Apr 08 21:50:17 +0800 2012,0,1,0,1,,3,3,3
830,2703677673,宝爷Anna王6,值得信赖，值得托付，尊贵，完美，典范,,,,f,28,17,151,26,0,Mon Apr 09 19:52:41 +0800 2012,0,1,0,1,,2,3,2
831,2706023747,赵安笛,,http://blog.sina.com.cn/u/2706023747,andyzhaosz,,m,28,2,35,398,33,Sun Apr 08 21:49:49 +0800 2012,1,0,0,1,,2,3,2
832,2708261467,AngleLover-,興業盡責,,,,m,141,53,262,414,328,Sat Apr 14 18:30:55 +0800 2012,0,1,0,1,,1,2,2
833,2710789013,杰瑞君,欲取鸣琴弹，恨无知音赏。,http://blog.sina.com.cn/u/2710789013,,120744479,m,1385,274,310,19195,0,Tue Apr 17 17:00:35 +0800 2012,0,1,0,1,,2,1,1
834,2712082303,甘厂允,我是大姐姐,,,,f,44,2,39,173,105,Wed Apr 18 18:41:15 +0800 2012,0,1,0,0,,3,3,2
835,2718413700,Nietzsche002,阳光不锈,,,,m,107,92,241,1014,22,Tue Feb 14 18:06:46 +0800 2012,1,1,0,1,,1,2,2
836,2723898801,恒山临碣石,为人民服务,,,,m,382,162,607,4108,16,Wed May 02 12:41:10 +0800 2012,0,0,0,1,,1,2,2
837,2726856923,小配MM,taken!!,,,,f,198,63,325,1185,12,Tue May 08 13:33:22 +0800 2012,0,1,0,1,,1,2,2
838,2726912443,Philip刘立宇,方正国际医疗卫生事业部,,,,m,269,63,219,237,2,Tue May 08 15:34:49 +0800 2012,0,1,0,1,,1,1,2
839,2728243584,若凡2728243584,,,,,m,397,245,414,4694,68,Mon Feb 27 22:30:51 +0800 2012,1,1,0,1,,0,2,2
840,2728483735,珈蓝学长,中国新声代歌手 一切事宜请私信或邮件：citypole@163.com,http://weibo.com/521jialan,521jialan,,m,11278,28,192,97,23,Fri Feb 08 14:58:22 +0800 2013,0,0,1,1,渤海船舶职业学院 音乐部副部长,0,1,0
841,2729266562,周末在家吃饭,,,,,m,19,0,60,0,0,Wed Feb 29 15:39:41 +0800 2012,0,0,0,0,,3,3,3
842,2729564343,凤凤是个好妈妈,做人的标准：真心，良心，善心,,,,f,202,107,945,9983,49,Mon May 14 13:32:05 +0800 2012,0,1,0,0,,1,2,2
843,2737263093,潮妈不太潮,,,,,f,35,3,76,565,740,Sat May 12 14:17:57 +0800 2012,0,1,0,1,,1,3,3
844,2739079177,一直寂寞的猫,现实小人物，不知名废物待回收...,,,,m,92,4,139,1598,1,Sat Apr 28 10:05:36 +0800 2012,0,1,0,1,,3,2,2
845,2740625560,我毕竟是要当学霸的女生,?在对的时间遇到对的人，那是电影，在错的时间遇到对的人，那是大学。,,,,f,181,61,110,329,63,Fri Mar 16 11:33:21 +0800 2012,0,1,0,1,,1,2,2
846,2748023021,北斗ST,,,,,m,117,9,160,1392,539,Thu Jun 07 15:36:43 +0800 2012,0,0,0,0,,2,2,2
847,2751397174,寒路孤客第二季,与左派及右派共勉——地球决不会因为世界上所有的国家有朝一日都成为了民主国家而太平。未雨绸缪依然是任何民族在力所能及的情况下的选择。,http://blog.sina.com.cn/u/2751397174,,,m,181,31,229,1900,931,Thu Apr 05 22:31:10 +0800 2012,1,1,0,1,,2,2,1
848,2758933827,德年肇隆,,,,,m,11,3,25,23,2,Thu May 10 22:43:54 +0800 2012,0,1,0,1,,3,3,3
849,2762644147,手机用户2762644147,,,,,m,0,0,6,2,0,Sun May 13 07:57:14 +0800 2012,0,1,0,1,,3,3,3
850,2770684893,breatheforfreedom2,有良知，有爱心，有正义。围观改良中国！,,,,m,794,196,682,23861,28,Sat Jun 30 20:50:05 +0800 2012,0,0,0,1,,1,2,2
851,2775162701,晨晓--1,开心快乐每一天哈,,,,f,247,9,1569,1012,3,Thu Jul 05 15:01:24 +0800 2012,0,1,0,1,,1,2,2
852,2779967453,期货啊信,专注,,,,m,127,2,65,93,6,Thu May 24 11:38:26 +0800 2012,0,1,0,1,,1,3,3
853,2780338572,PMStan_,运动、摄影、旅游,,,,m,242,121,248,563,284,Wed May 30 18:27:42 +0800 2012,0,1,0,1,,1,1,2
854,2785905062,杨帝Ksar,深的像海,,,,m,276,103,589,2593,42,Sat Apr 28 20:27:28 +0800 2012,0,1,0,1,,1,2,2
855,2786702941,徒生说,前程似锦,,tiancaishaonvqlm,,f,851,50,548,58,2,Fri Jul 13 13:02:14 +0800 2012,1,1,0,1,,1,2,2
856,2789054830,sweetchuanjia,,,,,m,93,36,610,1194,0,Thu Jun 21 00:45:42 +0800 2012,0,1,0,0,,1,2,2
857,2789168643,媒体微博助理,媒体微博产品运营交流及数据分享,,,,f,2263296,1138,1259,9253,5,Wed May 30 18:41:28 +0800 2012,0,0,1,1,媒体微博产品运营交流及数据分享,0,0,1
858,2789276113,妖颜一笑,隆诗幸福一生，我男神我女神，,,,,f,86,38,363,699,36,Mon Jul 09 18:33:19 +0800 2012,0,1,0,1,,1,2,2
859,2799368122,总裁视野,QQ：916658341 推荐关注：总裁精粹,,,,m,1321201,317,478,23649,569,Wed May 09 10:36:19 +0800 2012,0,0,0,1,,0,1,1
860,2804710555,销售刘炳乾,这一秒不放弃，下一秒就会有希望。方正宽带，正在您身边。,,,,m,29,3,74,45,0,Tue Sep 18 15:43:06 +0800 2012,0,1,0,1,,3,3,3
861,2805272623,我还是选择睡觉吧,慢慢的长大。。。,,,,m,108,41,198,240,25,Tue Sep 18 18:47:41 +0800 2012,0,1,0,1,,1,2,2
862,2807690120,凄凉的孤星,相信成功，心里只有成功，努力尝试，成功了总结经验，失败了总结教训,http://blog.sina.com.cn/u/2807690120,,,m,17,0,24,73,3,Sat May 19 12:55:48 +0800 2012,0,1,0,0,,3,3,2
863,2808369090,大河咯咯,十载春秋，再回陵北，砚青不复在。,http://blog.sina.com.cn/u/2808369090,MrGreatRiver,,f,326,150,233,436,10,Sun May 20 10:06:05 +0800 2012,0,0,0,1,,0,1,1
864,2808520613,小廖地盘1,,,,,m,59,5,201,946,10,Fri Jul 27 22:02:41 +0800 2012,0,0,0,0,,2,2,3
865,2809262161,摩羯座的吴晓冰,,,,,f,1,0,18,28,0,Thu Sep 20 11:17:27 +0800 2012,0,1,0,1,,3,3,3
866,2812039483,哇哦欣欣欣慧,笑着哭 睥睨着孤独,,,,f,953,571,597,87,93,Mon Jul 30 00:14:50 +0800 2012,0,1,0,1,,1,2,2
867,2814143700,ATHENAQY,,,,,f,133,2,130,93,106,Sun May 27 01:47:05 +0800 2012,0,0,0,1,,2,3,3
868,2820943265,Q凯凯同学,设计师,,sunwukong29,,m,643,409,683,1150,4,Wed Aug 08 16:21:04 +0800 2012,1,1,0,1,,0,1,2
869,2823798374,董圆圆咕噜咕噜,做不到的承诺就别说。,,,,f,123,31,190,739,18,Tue Jun 05 13:43:07 +0800 2012,0,1,0,1,,1,2,2
870,2831660010,黄海上的island,学不会的呼吸！,,,,f,115,14,280,475,0,Tue Jun 12 11:21:02 +0800 2012,0,0,0,1,,2,2,2
871,2834580195,i嘭嘭砰,,,,,m,95,8,581,2115,4,Sun Sep 23 12:48:53 +0800 2012,0,0,0,1,,2,3,3
872,2835392310,bondy1115,"Yourname,myheart",,,,f,188,21,127,3749,63,Sat Jun 16 00:14:40 +0800 2012,0,1,0,1,,1,2,2
873,2838891727,与国同休戚,,,,,m,43,1,93,4341,3309,Tue Aug 21 07:34:15 +0800 2012,0,0,0,1,,3,3,3
874,2843718590,Hhao杭,人生得意须尽欢，就让傻x去心酸。,,,,m,1042,94,277,124,2,Fri Jun 22 18:53:59 +0800 2012,0,1,1,0,韩匡咸梅制造厂总经理,0,2,0
875,2847019652,Ennnovemberrr,开个光怪陆离的杂货店，兜售各种奇形怪状的回忆，遇见所有气味迥异的人，卖最廉价的烈酒，煮最糟糕的咖啡，大概就是我人生遥不可及的白日梦。,,november277,,f,118,20,223,48,0,Sun Jun 24 20:17:26 +0800 2012,0,1,0,0,,2,2,2
876,2851376567,珠峰Da兵,祸福无门，惟人自召； 善恶之报，如影随形。,,,,m,237,105,273,667,7,Sun Aug 26 17:26:07 +0800 2012,0,1,0,1,,1,2,2
877,2852660233,衣想裳-,水仙教主李易峰丨不变初心林宥嘉丨时不时HC佐藤健丨专注小透明二十年丨间歇性刷屏丨最近迷上涂鸦报复首页丨 不擅长勾搭但愿意被勾搭(っ//////////c),,,,f,185,90,251,3793,10,Tue Sep 25 23:52:45 +0800 2012,0,1,0,1,,1,2,2
878,2854697950,西南向西,它到不了2021,,,,m,142,26,1156,125,766,Fri Jun 29 00:40:36 +0800 2012,0,1,0,0,,2,2,2
879,2856494590,Bruce_Yanh,,,,,m,70,6,184,2304,35,Sat Jun 30 23:03:05 +0800 2012,0,1,0,1,,2,2,2
880,2868680750,树子217,没有伞的孩子，必须努力奔跑！,,,,m,28,12,98,60,1,Fri Jul 13 17:33:16 +0800 2012,0,1,0,1,,2,3,2
881,2878183252,独来独往的小疯子,有信仰的活着……理性战胜感性,,,,f,110,0,224,1428,5,Mon Jul 23 11:21:47 +0800 2012,0,1,0,1,,3,2,2
882,2879269577,快乐小电脑,创造精彩生活---建筑空间设计师,,,,m,87,12,387,1000,133,Fri Sep 28 21:53:26 +0800 2012,0,1,0,1,,1,2,2
883,2883481721,Constantine_Gaooooo,你可以不仁慈，但是不能不善良,,,,m,91,56,154,180,26,Wed Mar 05 12:58:21 +0800 2014,0,1,0,0,,1,2,2
884,2886793750,那年夏天会飞的虾子,车迷一枚，视车如命～有时会有些神经，偶尔看看柯南，没事时也会做做白日梦～,,,908527910,m,526,153,251,456,1,Thu Aug 02 23:09:19 +0800 2012,0,1,0,1,,0,1,2
885,2904907321,老爷爷腋下的味道,男，被汉尼拔吃掉了。   马上结婚的汉子,,,575555960,m,4411,47,102,110,112,Sun Jul 29 17:42:17 +0800 2012,0,0,0,1,,1,2,2
886,2927669435,蓝天上灿烂的阳光,宇宙中一个生活在地球上的普通物种。,,,632712357,m,604,188,208,102,24,Wed Aug 22 11:48:43 +0800 2012,0,1,0,1,,1,1,2
887,2930044552,松籽_55291,,,,,m,10,0,39,1601,0,Tue May 14 15:51:28 +0800 2013,0,0,0,1,,3,3,3
888,2940471083,李江明_,李江明，湖北洪湖人。,,,,m,29,6,105,243,2,Sun Oct 07 20:44:01 +0800 2012,0,1,0,1,,1,3,2
889,2942131970,老邢小邢都行,前58团购、新浪吉林,,,,m,368,148,244,2429,11,Fri Aug 10 12:18:00 +0800 2012,1,1,0,1,,1,2,2
890,2946050751,象王_Y,我爱她.,,,,f,121,21,115,21,13,Tue Sep 11 17:55:33 +0800 2012,0,1,0,1,,2,2,2
891,2946437661,王祥俭Change,不该不知足,,,,m,346,205,308,112,53,Sat Oct 06 20:59:25 +0800 2012,0,1,0,1,,1,2,2
892,2951433535,李春阳2951433535,,,,,m,1,0,1,1,0,Mon Sep 17 16:18:59 +0800 2012,0,1,0,1,,3,3,3
893,2951790083,乔鲁其,Ac丶Only Love，爱一个人就是希望有一个比自己更好的人爱上她。,,,,m,125,61,104,364,27,Sun Sep 23 22:16:10 +0800 2012,0,1,1,1,北京博磊鑫源科技有限公司 董事长,0,2,0
894,2962416041,反叛,Less is more,,,,m,165,38,422,1914,43,Wed Sep 25 15:34:17 +0800 2013,0,1,0,0,,1,3,2
895,2963247963,殷风商雨,凤凰涅槃，浴火重生。六朝旧事如流水，一蓑烟雨任平生---。生活在别处。微信号：JACK1D1,,,,m,228,32,195,10209,3,Fri Sep 28 22:38:40 +0800 2012,1,1,0,1,,2,3,2
896,2969109650,读雪者,乐有道，而道自天成。,,,,m,217,6,275,2730,12,Mon Oct 08 19:00:45 +0800 2012,0,1,0,1,,2,2,2
897,2970362420,晴天蔚月,,,,,f,87,42,139,184,3,Sun Aug 26 14:36:14 +0800 2012,0,0,0,1,,1,2,2
898,2972275804,我要逆生长,其实吧，活着就好了。。。。,,,,m,101,33,54,980,45,Mon Aug 27 15:24:18 +0800 2012,0,1,0,1,,1,2,2
899,2974408530,周打杂,饿,,,,m,307,148,286,507,7,Tue Aug 28 19:00:20 +0800 2012,0,1,0,1,,1,2,2
899,2974408530,周打杂,饿,,,,m,307,148,286,507,7,Tue Aug 28 19:00:20 +0800 2012,0,1,0,1,,1,2,2
