userid,idstr,screen_name,name,province,city,location,description,url,profile_url,user_domain,weihao,gender,followers_count,bi_followers_count,friends_count,statuses_count,favourites_count,ucreate_at,allow_all_act_msg,geo_enabled,verified,allow_all_comment,verified_reason,credibility
3494750401,3494750401,上帝宠我6纳霏,上帝宠我6纳霏,13,1,河北 石家庄,,,602342716,,602342716.0,f,659,251,758,3098,0,Mon Jul 01 10:54:31 +0800 2013,0,1,0,1,,2
3494750533,3494750533,独瑛3,独瑛3,44,13,广东 惠州,,,607678742,,607678742.0,f,515,187,803,2264,0,Mon Jul 01 10:56:15 +0800 2013,0,1,0,1,,2
3494750537,3494750537,德驰6,德驰6,13,1,河北 石家庄,,,u/3494750537,,,f,694,251,582,5069,0,Mon Jul 01 10:56:14 +0800 2013,0,1,0,1,,2
3494751591,3494751591,晴昂4,晴昂4,43,2,湖南 株洲,,,608456966,,608456966.0,f,516,216,805,2316,0,Mon Jul 01 11:09:15 +0800 2013,0,1,0,1,,2
3494753227,3494753227,海晨8,海晨8,50,4,重庆 大渡口区,,,601345985,,601345985.0,f,627,247,604,4003,0,Mon Jul 01 11:29:56 +0800 2013,0,1,0,1,,2
3494754913,3494754913,悦己人生进华灶,悦己人生进华灶,46,1,海南 海口,,,602340355,,602340355.0,f,680,246,880,4777,0,Mon Jul 01 11:51:59 +0800 2013,0,1,0,1,,2
3494755753,3494755753,笑笑网店理,笑笑网店理,44,4,广东 珠海,,,601290215,,601290215.0,f,728,272,750,2935,0,Mon Jul 01 12:02:31 +0800 2013,0,1,0,1,,2
3494755762,3494755762,燕雨y睛薏固,燕雨y睛薏固,42,3,湖北 十堰,,,601275877,,601275877.0,f,567,206,846,4004,0,Mon Jul 01 12:02:36 +0800 2013,0,1,0,1,,2
3494755931,3494755931,史翀5,史翀5,50,11,重庆 双桥区,,,604345017,,604345017.0,f,662,179,621,3102,0,Mon Jul 01 12:04:18 +0800 2013,0,1,0,1,,2
3494757543,3494757543,斗瑾3,斗瑾3,41,14,河南 商丘,,,607899760,,607899760.0,f,691,237,754,2864,0,Mon Jul 01 12:22:23 +0800 2013,0,1,0,1,,2
3494758474,3494758474,等待031学赞,等待031学赞,34,16,安徽 亳州,,,603345782,,603345782.0,f,668,213,453,4370,0,Mon Jul 01 12:33:39 +0800 2013,0,1,0,1,,2
3499091053,3499091053,木明4,木明4,52,1,贵州 贵阳,,,605069234,,605069234.0,f,708,236,806,2709,0,Mon Jul 01 07:12:33 +0800 2013,0,1,0,1,,2
3499091065,3499091065,玫翀4,玫翀4,23,1,黑龙江 哈尔滨,,,601219675,,601219675.0,f,649,241,821,2692,0,Mon Jul 01 07:12:38 +0800 2013,0,1,0,1,,2
3499091390,3499091390,察亚8,察亚8,13,11,河北 衡水,,,608781232,,608781232.0,f,680,193,798,3007,0,Mon Jul 01 07:21:25 +0800 2013,0,1,0,1,,2
3499092210,3499092210,进羡6,进羡6,45,1,广西 南宁,,,606795789,,606795789.0,f,537,203,617,4023,0,Mon Jul 01 07:40:49 +0800 2013,0,1,0,1,,2
3499092227,3499092227,Sylvia呆呆雪康,Sylvia呆呆雪康,46,1,海南 海口,,,601598345,,601598345.0,f,491,294,1500,3069,0,Mon Jul 01 07:41:08 +0800 2013,0,1,0,1,,2
3499092680,3499092680,冰颜6,冰颜6,22,4,吉林 辽源,,,608301266,,608301266.0,f,575,227,802,2468,0,Mon Jul 01 07:51:08 +0800 2013,0,1,0,1,,2
3499092727,3499092727,程圆5,程圆5,22,1,吉林 长春,,,603678119,,603678119.0,f,728,261,839,2439,0,Mon Jul 01 07:51:53 +0800 2013,0,1,0,1,,2
3499095727,3499095727,小王子10091250391062,小王子10091250391062,43,6,湖南 岳阳,,,u/3499095727,,,f,513,200,781,2922,0,Mon Jul 01 08:52:09 +0800 2013,0,1,0,1,,2
3499096682,3499096682,1Eyes__曙,1Eyes__曙,42,2,湖北 黄石,,,603012205,,603012205.0,f,501,220,807,2814,0,Mon Jul 01 09:09:31 +0800 2013,0,1,0,1,,2
3510105557,3510105557,_AAAAGAO,_AAAAGAO,33,1,浙江 杭州,Boomshakalaka,,u/3510105557,,,m,1556,126,433,238,475,Sun Jun 02 16:46:33 +0800 2013,1,1,0,1,,1
3511111644,3511111644,-HongC-,-HongC-,42,1,湖北 武汉,你好，很难过认识你???,,u/3511111644,,,f,83,11,261,22,139,Thu Jul 04 22:52:10 +0800 2013,0,0,0,1,,3
3518211401,3518211401,开骞6_bHW,开骞6_bHW,50,1000,重庆,,,601624012,,601624012.0,f,503,269,1477,2764,0,Mon Jul 01 10:34:03 +0800 2013,0,1,0,1,,2
3518410757,3518410757,等风的魚魚魚魚魚,等风的魚魚魚魚魚,400,16,海外 其他,下雪的日子最美，，，,,u/3518410757,,,f,106,13,147,543,210,Sun Jun 30 10:45:58 +0800 2013,0,1,0,1,,3
3518622184,3518622184,陈堂会,陈堂会,31,15,上海 浦东新区,记录儿子的成长日记！2014年02月23日,,u/3518622184,,,f,83,0,120,370,18,Wed Jul 10 07:10:00 +0800 2013,0,1,0,1,,3
3533643751,3533643751,草鱼菌,草鱼菌,400,16,海外 其他,写下当年的你的我,,u/3533643751,,,m,128,70,148,176,138,Wed Jul 10 17:01:45 +0800 2013,1,1,0,1,,2
3533705870,3533705870,多宝寺娃娃,多宝寺娃娃,45,1,广西 南宁,安监系统工作人员,,u/3533705870,,,m,89,2,77,825,6,Wed Jul 10 22:25:35 +0800 2013,0,1,0,1,,2
3535288581,3535288581,柘溪懒猪,柘溪懒猪,33,2,浙江 宁波,不要和我比懒，我懒得和你比。,,u/3535288581,,,m,42,5,196,134,57,Thu Jun 13 18:21:53 +0800 2013,0,1,0,1,,3
3567345991,3567345991,脚下现实心上愿想,脚下现实心上愿想,37,1,山东 济南,"I will change.I will be strong.learn to be patient,learn to communicate.",,572200596,,572200596.0,f,232,11,122,573,2,Mon Jul 01 09:12:29 +0800 2013,0,0,0,0,,2
3575109352,3575109352,飞机场跑道上有个坑,飞机场跑道上有个坑,41,1,河南 郑州,Who will comfort the ignorance of youth.,,u/3575109352,,,m,124,69,91,48,9,Tue Jul 02 21:51:49 +0800 2013,0,1,0,1,,2
3575947030,3575947030,流水绯红4,流水绯红4,21,4,辽宁 抚顺,,,234910569,,234910569.0,f,465,239,1135,2291,0,Tue Jul 23 12:08:57 +0800 2013,0,1,0,1,,2
3579140953,3579140953,广西身边事,广西身边事,45,1,广西 南宁,大事小事请@广西身边事，新浪广西爆料平台官方微博。,,guangxiwbb,guangxiwbb,,m,248471,195,985,11501,1134,Wed Jul 03 19:03:46 +0800 2013,0,1,1,1,新浪广西新闻频道微博爆料平台,2
3601325204,3601325204,谁给你心开冷枪6,谁给你心开冷枪6,31,15,上海 浦东新区,,,u/3601325204,,,f,56,19,131,21,0,Fri Jul 12 10:08:14 +0800 2013,0,1,0,1,,3
3602586201,3602586201,胡子拉碴的怪叔叔,胡子拉碴的怪叔叔,400,42,海外 蒙古,你那忧郁的眼神，稀嘘的胡碴子，神乎其神的刀法，和那杯Dry Martine，都深深地迷住了我。。。,,u/3602586201,,,m,129,35,285,179,84,Wed Jul 17 19:09:04 +0800 2013,0,0,0,1,,2
3608486701,3608486701,失灵-琴,失灵-琴,45,1,广西 南宁,失去的，将是得到的； 灵性中，闪耀的光芒。,,u/3608486701,,,f,13,0,33,13,0,Sun Aug 04 02:09:06 +0800 2013,0,1,0,1,,3
3622847762,3622847762,门跃门跃,门跃门跃,100,1000,其他,@微博认证官方微博,,u/3622847762,,,m,41,4,28,45,32,Sun Jul 14 00:38:17 +0800 2013,0,1,0,1,,3
3624544453,3624544453,得足乐汕,得足乐汕,100,1000,其他,,,u/3624544453,,,m,71,7,28,53,7,Mon Jul 15 15:07:40 +0800 2013,0,1,0,1,,2
3625733605,3625733605,云层之上台州,云层之上台州,33,10,浙江 台州,,,u/3625733605,,,f,29,1,213,1045,310,Sat Aug 03 22:12:46 +0800 2013,0,1,0,1,,3
3629991770,3629991770,Bigshot0663,Bigshot0663,44,1,广东 广州,,,u/3629991770,,,m,88,56,141,36,15,Tue Jul 16 12:08:05 +0800 2013,0,1,0,1,,2
3635840764,3635840764,好瑟之徒爱加科,好瑟之徒爱加科,22,2,吉林 吉林,一切都会过去，一切都不会过去。,,u/3635840764,,,m,77,50,79,420,10,Thu Jul 18 18:32:11 +0800 2013,0,1,0,0,,2
3645176862,3645176862,加勒比杰克,加勒比杰克,400,1000,海外,偶尔练练字，偶尔打打球，偶尔上上网，,,u/3645176862,,,m,2448,45,641,532,6,Sun Aug 11 20:32:21 +0800 2013,0,1,1,1,国家二级曲棍球运动员,2
3646294141,3646294141,夏日可乘凉可以悠哉blue,夏日可乘凉可以悠哉blue,42,1,湖北 武汉,吃不饱睡不醒(⊙o⊙)…,http://blog.sina.com.cn/u/3646294141,sirenxin,sirenxin,826578957.0,f,104,36,56,198,0,Sun Jul 21 18:04:09 +0800 2013,0,1,0,1,,2
3648565433,3648565433,赵培珍-,赵培珍-,14,1,山西 太原,黄家驹/巴萨/梅西/阿kun/瓶邪,,u/3648565433,,,f,364,77,602,994,112,Tue Aug 13 23:14:02 +0800 2013,0,1,0,1,,2
3664267407,3664267407,SHOW滨滨滨滨滨滨子,SHOW滨滨滨滨滨滨子,11,5,北京 朝阳区,向前跑，迎着冷眼和嘲笑！不妥协直到变老！,,u/3664267407,,,m,11,4,42,46,1,Fri Jul 26 17:35:21 +0800 2013,0,1,0,1,,3
3711068333,3711068333,Buster爱老虎,Buster爱老虎,44,3,广东 深圳,,,u/3711068333,,,f,50,6,141,1040,3,Fri Aug 09 17:56:21 +0800 2013,0,1,0,1,,2
3722853132,3722853132,请输入另外一个昵称,请输入另外一个昵称,100,1000,其他,好的。,,u/3722853132,,,f,19,1,231,20,1,Mon Aug 19 13:28:41 +0800 2013,0,0,0,0,,3
3731077281,3731077281,小星3731077281,小星3731077281,37,2,山东 青岛,一个平凡人,,u/3731077281,,,m,6,1,70,2,0,Mon Aug 19 22:39:06 +0800 2013,0,1,0,1,,3
3737853825,3737853825,荣儿小诗词,荣儿小诗词,13,6,河北 保定,自幼酷爱文学，有自己的私藏小作，偶尔有感而发，期待有同样兴趣的文友共同探讨诗词,,u/3737853825,,,f,6,3,61,3,0,Thu Aug 22 16:23:14 +0800 2013,0,1,0,1,,3
3740345191,3740345191,MROUNST,MROUNST,32,2,江苏 无锡,,,u/3740345191,,,m,142,7,895,172,67,Fri Aug 23 17:02:55 +0800 2013,0,1,0,1,,2
3748878005,3748878005,来自萌国的tfboys凯源玺,来自萌国的tfboys凯源玺,100,1000,其他,我是凯源玺的粉丝，不是唯粉哦！,,u/3748878005,,,f,9,7,50,4,0,Mon Aug 26 22:31:07 +0800 2013,0,1,0,1,,3
3753297981,3753297981,西瓜瓜籽籽,西瓜瓜籽籽,53,32,云南 丽江,,,u/3753297981,,,f,9,0,24,1,0,Thu Aug 29 21:48:29 +0800 2013,0,1,0,1,,3
3760116031,3760116031,金金金某人,金金金某人,61,1,陕西 西安,,,u/3760116031,,,m,106,52,134,219,32,Fri Aug 30 22:12:07 +0800 2013,0,1,0,1,,2
3764605462,3764605462,不快乐的人199903,不快乐的人199903,100,1000,其他,,,u/3764605462,,,m,1,0,37,1,0,Mon Sep 02 07:51:09 +0800 2013,0,1,0,1,,3
3765107901,3765107901,夏桐NJ临,夏桐NJ临,34,1,安徽 合肥,人生的价值，并不是用时间，而是用深度去衡量的。,,u/3765107901,,,f,464,92,1796,13602,0,Mon Sep 02 10:31:56 +0800 2013,0,1,0,1,,3
3773688361,3773688361,香蕉你个不呐呐香蕉,香蕉你个不呐呐香蕉,33,3,浙江 温州,原谅我用特别沧桑的喉咙，假装我很怀旧，假装我很痛。,,u/3773688361,,,f,144,31,460,11,2,Thu Sep 05 13:39:37 +0800 2013,0,1,0,0,,2
3787099075,3787099075,克里斯蒂亚诺马老五,克里斯蒂亚诺马老五,34,1,安徽 合肥,我能追上风，但是我跑不过时间。。。,,u/3787099075,,,m,62,36,193,122,13,Wed Sep 11 13:07:17 +0800 2013,0,1,0,1,,3
3790361312,3790361312,好久不见_86523,好久不见_86523,37,8,山东 济宁,,,u/3790361312,,,f,68,2,203,319,6,Thu Sep 12 21:22:38 +0800 2013,0,1,0,1,,3
3796349711,3796349711,老劲君,老劲君,45,8,广西 贵港,只是想做一个简单快乐的人，可以经常说笑话和听笑话。欢迎来和我一起疯。,,u/3796349711,,,m,86,14,42,4786,0,Fri Sep 13 23:36:38 +0800 2013,0,1,0,1,,2
3802374378,3802374378,球鞋潮鞋控,球鞋潮鞋控,400,1,海外 美国,wet：251366813主?球星球鞋可实战，还有东莞厂货AJ系列，Nb亚瑟士万斯阿迪，拖鞋，精英袜，韩国潮衣。颜射定制衣服等等。诚招校园代理，地区代理。,,u/3802374378,,,m,36,12,136,25,1,Mon Sep 16 17:41:12 +0800 2013,0,1,0,1,,3
3809136811,3809136811,马竞巴伦西亚Valencia_CF,马竞巴伦西亚Valencia_CF,32,1,江苏 南京,UEFA Champions League 红蓝【巴萨=拜仁+PSG+瓦伦西亚+马竞+塞维利亚+尤文图斯+本菲卡+波尔图】足球百科全书,,u/3809136811,,,m,171,0,61,1402,5,Wed Sep 25 12:49:39 +0800 2013,0,1,0,1,,3
3814315911,3814315911,小菜小妞baby,小菜小妞baby,11,7,北京 石景山区,互粉，绝对秒回，?骗粉死开,,u/3814315911,,,f,357,286,313,10,1,Wed Sep 25 19:30:52 +0800 2013,0,1,0,1,,2
3820956859,3820956859,倏鱼出游,倏鱼出游,50,3,重庆 渝中区,,,u/3820956859,,,m,98,1,110,344,71,Fri Sep 27 19:13:24 +0800 2013,0,1,0,1,,3
3821747374,3821747374,劉秋陽-,劉秋陽-,21,1,辽宁 沈阳,I DON'T HAVE TOO MUCH TIME TO WASTE！,,u/3821747374,,,m,188,91,106,87,0,Sun Sep 29 13:28:07 +0800 2013,0,1,0,1,,1
3822182290,3822182290,无所谓之LT,无所谓之LT,100,1000,其他,,,u/3822182290,,,m,12,4,53,40,0,Sun Sep 29 21:50:11 +0800 2013,0,1,0,1,,3
3823893826,3823893826,我的对象是小流氓,我的对象是小流氓,100,1000,其他,超感谢你让我整个重生orz,,u/3823893826,,,m,36,2,92,206,1,Mon Sep 30 18:19:25 +0800 2013,0,1,0,1,,2
3844783952,3844783952,yuanjieyj,yuanjieyj,32,1,江苏 南京,,,u/3844783952,,,m,25,3,162,25,1,Fri Oct 11 01:46:36 +0800 2013,0,1,0,1,,3
3846219799,3846219799,AI烂好人,AI烂好人,21,1,辽宁 沈阳,我就是那种口是心非滥情的贱人 ✌ ✌ ✌,,u/3846219799,,,f,177,143,316,70,39,Thu Oct 10 07:46:36 +0800 2013,0,1,0,1,,2
3853927029,3853927029,钸哭嘟嘟,钸哭嘟嘟,13,11,河北 衡水,,,u/3853927029,,,m,3,0,37,0,0,Mon Oct 14 15:04:58 +0800 2013,0,1,0,1,,3
3869245655,3869245655,黑white2013,黑white2013,35,6,福建 漳州,,,u/3869245655,,,m,8,0,98,3,6,Thu Oct 24 19:09:53 +0800 2013,0,1,0,1,,3
3870981133,3870981133,超级玛丽没有噢,超级玛丽没有噢,61,1,陕西 西安,还可以。这个人,,u/3870981133,,,m,175,100,207,232,5,Thu Oct 24 11:22:39 +0800 2013,0,1,0,1,,2
3871504276,3871504276,隔壁老王WKW,隔壁老王WKW,22,1,吉林 长春,,,u/3871504276,,,m,46,23,211,79,0,Wed Oct 23 21:57:44 +0800 2013,0,1,0,1,,3
3877793361,3877793361,我叫李博博我叫李博博,我叫李博博我叫李博博,100,1000,其他,山东高速男篮 山东鲁能泰山，我是小球迷哦。吼吼,,u/3877793361,,,f,162,95,285,306,4,Tue Oct 29 19:36:42 +0800 2013,0,1,0,1,,2
3879925052,3879925052,王小七仔,王小七仔,13,6,河北 保定,,,u/3879925052,,,f,70,22,95,178,0,Tue Oct 29 21:11:34 +0800 2013,0,0,0,1,,3
3884657190,3884657190,陳麗萍Putput,陳麗萍Putput,45,8,广西 贵港,人生 总会有不期而遇的温暖,,u/3884657190,,,f,58,23,51,32,0,Sat Nov 02 23:58:38 +0800 2013,0,1,0,1,,3
3885372331,3885372331,流氓胚子三四郎,流氓胚子三四郎,100,1000,其他,,,u/3885372331,,,m,11,4,58,59,11,Fri Nov 01 23:25:22 +0800 2013,0,1,0,1,,3
3894688143,3894688143,郭小妮同学,郭小妮同学,15,1,内蒙古 呼和浩特,其实我不懒，只要有好吃的我就是特别积极,,u/3894688143,,,f,117,50,343,527,6,Sat Nov 09 13:28:28 +0800 2013,0,1,0,0,,2
3895319363,3895319363,风信子木子恼,风信子木子恼,100,1000,其他,,,u/3895319363,,,f,117,74,184,48,81,Thu Nov 07 15:23:52 +0800 2013,0,1,0,1,,2
3897908002,3897908002,吃玩购网,吃玩购网,36,1,江西 南昌,推荐南昌特色美食、周边游玩、热门活动、城事热点！微信公众号：chiwangou,http://www.chiwangou.com,chiwangou,chiwangou,,m,14383,1013,1686,1646,45,Fri Nov 15 14:44:59 +0800 2013,0,1,0,1,,0
3901052188,3901052188,小娉的地盘,小娉的地盘,44,3,广东 深圳,,,u/3901052188,,,f,4,1,69,0,0,Wed Nov 13 12:35:24 +0800 2013,0,1,0,1,,3
3902103154,3902103154,数计-黄亚青,数计-黄亚青,35,7,福建 南平,你若盛开 清风自来,,u/3902103154,,,f,119,53,85,133,0,Tue Nov 12 20:49:12 +0800 2013,0,1,0,1,,2
3905703901,3905703901,Cloud0730,Cloud0730,33,1,浙江 杭州,法国芯漾面膜招代理+微信763510505,,u/3905703901,,,f,91,77,184,64,0,Sat Nov 16 22:58:54 +0800 2013,0,1,0,1,,2
3908369649,3908369649,_柠檬酸x,_柠檬酸x,100,1000,其他,跟着风走把孤独当自由.              ☞关注可爱的霏大大吧.,,u/3908369649,,,f,3,1,24,5,0,Sun Nov 17 14:56:59 +0800 2013,0,1,0,1,,3
3911358647,3911358647,大虎子膘膘,大虎子膘膘,11,1,北京 东城区,,,u/3911358647,,,m,79,19,226,434,4,Tue Nov 19 17:36:54 +0800 2013,0,1,0,1,,2
3913846473,3913846473,老街坊大师兄,老街坊大师兄,100,1000,其他,,,u/3913846473,,,m,23,1,33,67,7,Fri Nov 22 05:42:30 +0800 2013,0,1,0,1,,3
3913896690,3913896690,声碎月半,声碎月半,53,1,云南 昆明,前世浪子，后世僧。,,u/3913896690,,,m,22,4,21,32,3,Fri Nov 22 12:16:11 +0800 2013,0,1,0,0,,2
3914949924,3914949924,高红杰70626,高红杰70626,100,1000,其他,,,u/3914949924,,,m,2,0,31,0,1,Fri Nov 22 20:01:39 +0800 2013,0,1,0,1,,3
3918804886,3918804886,CC的小小哲学人生,CC的小小哲学人生,100,1000,其他,NBA竞彩预言帝,,u/3918804886,,,m,51,4,132,42,13,Tue Nov 26 21:07:12 +0800 2013,0,1,0,1,,3
3919234539,3919234539,晨哥潮鞋宣传号,晨哥潮鞋宣传号,44,19,广东 东莞,喜欢AJ的话  私信我啊或者加我微信wsc1037797533,,u/3919234539,,,m,606,502,1601,547,1,Wed Nov 27 23:42:21 +0800 2013,0,1,0,1,,2
3919323440,3919323440,SwaggyP,SwaggyP,100,1000,其他,,,u/3919323440,,,m,19,3,33,1,26,Thu Nov 28 12:31:00 +0800 2013,0,1,0,1,,3
3921949015,3921949015,卿-WYQ,卿-WYQ,81,1,香港 其他,喜欢是看眼缘的。。。。。,,u/3921949015,,,f,21,6,135,18,0,Thu Nov 28 08:55:29 +0800 2013,0,1,0,1,,3
3922887492,3922887492,刘宇轩200104,刘宇轩200104,100,1000,其他,喜欢打篮球，爱好游泳，是个吃货 ? ?,,u/3922887492,,,m,10,8,49,15,0,Fri Nov 29 10:10:31 +0800 2013,0,1,0,1,,3
3925407489,3925407489,微笑3925407489,微笑3925407489,35,5,福建 泉州,,,u/3925407489,,,f,3,0,33,1,0,Sun Dec 01 12:22:49 +0800 2013,0,1,0,1,,3
3934636579,3934636579,许我一世倾辰,许我一世倾辰,33,2,浙江 宁波,我是一个萌(dou)萌(bi)的深井冰╮(╯▽╰)╭,,u/3934636579,,,f,34,11,33,535,2,Tue Dec 10 08:18:04 +0800 2013,0,1,0,1,,3
3936916096,3936916096,天享开创,天享开创,64,1,宁夏 银川,活着就好！,,u/3936916096,,,m,259,234,268,721,45,Wed Dec 11 17:48:12 +0800 2013,0,1,0,1,,2
3941202283,3941202283,张艳红one,张艳红one,100,1000,其他,,,u/3941202283,,,f,14,2,66,59,22,Sun Dec 15 10:37:49 +0800 2013,0,1,0,1,,3
3941654067,3941654067,楊楊楊-楊小密,楊楊楊-楊小密,51,13,四川 南充,因为有了因为 所以有了所以 既然己成既然 何必再说何必。,,u/3941654067,,,f,37,14,63,45,0,Fri Dec 13 19:15:47 +0800 2013,0,1,0,1,,3
3942647902,3942647902,劳尔forever,劳尔forever,61,8,陕西 榆林,劳尔在，不远游。,http://blog.sina.com.cn/u/3942647902,u/3942647902,,,m,351,190,243,92,0,Sun Dec 15 13:12:44 +0800 2013,0,1,0,1,,2
3946412993,3946412993,毛健美耶,毛健美耶,41,1,河南 郑州,,,u/3946412993,,,f,235,103,521,209,2,Thu Dec 19 20:32:20 +0800 2013,0,1,0,1,,2
3947368697,3947368697,南ccscjn,南ccscjn,100,1000,其他,,,u/3947368697,,,f,8,0,31,51,0,Sat Dec 21 20:34:18 +0800 2013,0,1,0,1,,3
3949683027,3949683027,蝴蝶流星梦,蝴蝶流星梦,45,1,广西 南宁,My sunshine——tfboys,,u/3949683027,,,f,83,8,166,699,1,Fri Dec 20 13:18:12 +0800 2013,0,1,0,1,,2
3955274492,3955274492,鹿城散讲,鹿城散讲,33,3,浙江 温州,,,u/3955274492,,,m,15,1,66,21,0,Tue Dec 24 10:39:35 +0800 2013,0,1,0,1,,3
3960903731,3960903731,jerrylee22,jerrylee22,50,8,重庆 南岸区,,,u/3960903731,,,m,39,0,32,254,0,Tue Dec 31 10:31:20 +0800 2013,0,1,0,0,,3
3965562593,3965562593,Simle-小岁月太着急,Simle-小岁月太着急,100,1000,其他,,,u/3965562593,,,f,1,0,69,0,0,Thu Jan 02 13:51:42 +0800 2014,0,1,0,1,,3
3967717544,3967717544,xianxian65814,xianxian65814,41,1,河南 郑州,开心快乐致青春,,u/3967717544,,,f,5,2,39,17,0,Thu Jan 02 15:32:33 +0800 2014,0,1,0,1,,3
3968403916,3968403916,小狐狸fufu,小狐狸fufu,100,1000,其他,浅浅遇，淡淡忘。。。,http://weibo.com/u/3968403916,u/3968403916,,,f,38,15,147,36,7,Sun Jan 05 09:29:40 +0800 2014,0,1,0,1,,3
3969137139,3969137139,刘志滔-布莱恩特,刘志滔-布莱恩特,44,9,广东 茂名,。,,u/3969137139,,,m,255,60,79,118,0,Wed Jan 08 07:05:11 +0800 2014,0,1,0,1,,1
3970971814,3970971814,白河吉路,白河吉路,61,9,陕西 安康,,,u/3970971814,,,m,3073,1784,1963,3057,41,Mon Jan 06 16:42:31 +0800 2014,0,0,1,1,  共青团白河县委副书记 吉路,1
3972142355,3972142355,skyJU哥,skyJU哥,33,3,浙江 温州,,,u/3972142355,,,m,19,0,75,43,3,Tue Jan 07 10:32:32 +0800 2014,0,1,0,1,,3
3972950775,3972950775,WODECAIDIE,WODECAIDIE,45,1,广西 南宁,与其说是一首歌，更像是一位小人物在独白，他穿梭于钢筋水泥的丛林里，不求荣华富贵，唯愿遇见真挚与阳光明媚,,u/3972950775,,,m,18,1,148,36,0,Wed Mar 12 18:47:12 +0800 2014,0,1,0,1,,3
3973499486,3973499486,成都体育学院校学生会,成都体育学院校学生会,51,1,四川 成都,成都体育学院学生会官方微博,,u/3973499486,,,m,645,57,142,943,4,Sun Mar 23 22:12:06 +0800 2014,0,1,0,1,,1
3974759753,3974759753,叽叽咕咕小恶魔,叽叽咕咕小恶魔,31,1,上海 黄浦区,作天作地哦小赤佬,,u/3974759753,,,m,62,25,274,30,2,Fri Jan 10 03:03:23 +0800 2014,0,0,0,1,,3
3975842387,3975842387,帆帆潮流店铺,帆帆潮流店铺,100,1000,其他,微信 AJ760666,,571951199,,571951199.0,m,648,110,259,915,1,Fri Mar 21 18:06:07 +0800 2014,0,1,0,1,,1
3978364252,3978364252,杨biu-biu,杨biu-biu,32,1,江苏 南京,啦啦 啦   啦  啦啦,,u/3978364252,,,f,176,36,211,97,29,Mon Jan 13 23:29:14 +0800 2014,0,1,0,1,,2
3978727437,3978727437,长草了吧,长草了吧,37,17,山东 菏泽,住在农村的老婆婆，没事刷刷微博，种菜菜，种瓜瓜，种豆豆,,u/3978727437,,,f,42,10,161,150,126,Tue Apr 01 13:11:10 +0800 2014,0,1,0,1,,3
3983707605,3983707605,香凝酱,香凝酱,44,1,广东 广州,want it？work for it.,,u/3983707605,,,f,24,6,20,2,1,Wed Jan 15 05:36:54 +0800 2014,0,1,0,1,,3
3986539559,3986539559,寇君_65879,寇君_65879,37,2,山东 青岛,,,u/3986539559,,,f,6,0,95,39,6,Mon Jan 20 17:55:00 +0800 2014,0,1,0,1,,3
3992098828,3992098828,想让全世界都知道雷莹很爱科C芃,想让全世界都知道雷莹很爱科C芃,50,3,重庆 渝中区,梁传阳·科比·C罗·张琳芃·RunningMan,,u/3992098828,,,f,47,12,105,240,49,Thu Jan 23 00:25:38 +0800 2014,0,1,0,1,,3
3995163844,3995163844,大神婷小朋友2002,大神婷小朋友2002,100,1000,其他,,,u/3995163844,,,m,2,1,31,2,0,Sat Jan 25 13:36:43 +0800 2014,0,1,0,1,,3
5013230253,5013230253,海洋-y,海洋-y,23,1,黑龙江 哈尔滨,,,u/5013230253,,,m,42,3,227,1295,4,Sun Jan 26 22:40:00 +0800 2014,0,1,0,0,,3
5014394099,5014394099,代表月亮消灭你啊啊啊,代表月亮消灭你啊啊啊,35,1,福建 福州,,,u/5014394099,,,f,57,11,77,231,1,Tue Jan 28 09:25:03 +0800 2014,0,1,0,1,,3
5025628318,5025628318,隔壁小明io,隔壁小明io,34,16,安徽 亳州,,,u/5025628318,,,f,52,34,127,135,1,Thu Feb 06 20:50:35 +0800 2014,0,1,0,1,,3
5027035820,5027035820,天天快乐5027035820,天天快乐5027035820,100,1000,其他,,,u/5027035820,,,m,3,2,53,0,0,Fri Feb 07 00:34:15 +0800 2014,0,1,0,1,,3
5030072863,5030072863,Z-只如初见Y_,Z-只如初见Y_,35,2,福建 厦门,,,u/5030072863,,,m,57,20,170,383,14,Sat Feb 08 22:19:09 +0800 2014,0,1,0,1,,2
5030858481,5030858481,Derek生生不息,Derek生生不息,11,1000,北京,我就是我,,u/5030858481,,,m,66,27,495,619,27,Mon Feb 10 17:17:09 +0800 2014,0,1,0,1,,3
5030943382,5030943382,雷暴中的闪电侠,雷暴中的闪电侠,31,8,上海 闸北区,蓝军客胜赫尔城！少赛一场！继续领跑英超耶！✌,,u/5030943382,,,m,99,3,164,3053,2,Mon Feb 10 23:05:11 +0800 2014,0,1,0,1,,3
5033395036,5033395036,华声周刊全媒体,华声周刊全媒体,45,1,广西 南宁,华声晨报《华声周刊》创刊于2013年10月9日，由广西可高集团投资出品、广西海外交流协会主管主办的生活周报。,,HSweekly,HSweekly,,f,52612,114,343,3945,16,Wed Feb 12 14:11:39 +0800 2014,0,1,1,1,《华声周刊》官方微博,1
5053055181,5053055181,洋洋129980,洋洋129980,31,13,上海 宝山区,,,u/5053055181,,,m,22,1,81,32,4,Sat Mar 01 16:01:44 +0800 2014,0,1,0,1,,2
5054643512,5054643512,蘇維埃之翼-,蘇維埃之翼-,400,3,海外 法国,我們的征途是星辰大海！,,u/5054643512,,,m,44,11,264,237,0,Sat Mar 01 15:24:18 +0800 2014,0,1,0,1,,2
