"cid","sid","userid","reply2Id","mid_num","idstr","ctext","csource","create_at"
"3827556413551630","3827550453055926","1005063507",NULL,"3827556413551630","3827556413551630","真心相爱就不会忍心离开，顺其自然吧","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:53:44 +0800 2015"
"3827556480112854","3827553968169365","2099628787",NULL,"3827556480112854","3827556480112854","晚上丁俊晖打谁？厂普吗？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:54:00 +0800 2015"
"3827556618977638","3827554236311979","5569765534",NULL,"3827556618977638","3827556618977638","他是把你怎么滴了、车间里闯进去了吗？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:54:33 +0800 2015"
"3827556681938567","3827555494387071","5376278629",NULL,"3827556681938567","3827556681938567","值得吗","<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>","Fri Apr 03 14:54:48 +0800 2015"
"3827556681939397","3827554236311979","5485259740",NULL,"3827556681939397","3827556681939397","回复@sisikaivivi:巴嘎","<a href=""http://app.weibo.com/t/feed/3LmntD"" rel=""nofollow"">联想S939·八核时代</a>","Fri Apr 03 14:54:48 +0800 2015"
"3827556736521945","3827555494387071","5516504729",NULL,"3827556736521945","3827556736521945","纹身、打耳洞会挂掉吗，难道是纸做的","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:55:00 +0800 2015"
"3827556749267153","3827555494387071","5359439267",NULL,"3827556749267153","3827556749267153","狂汗！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:55:03 +0800 2015"
"3827556799234028","3827554236311979","5539043769",NULL,"3827556799234028","3827556799234028","回复@XiongQiuGenRong:什么?_?","<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>","Fri Apr 03 14:55:16 +0800 2015"
"3827556816433405","3827554236311979","5579707503",NULL,"3827556816433405","3827556816433405","6666","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:55:20 +0800 2015"
"3827556862122082","3827553968169365","2292003645",NULL,"3827556862122082","3827556862122082","@大双aj鞋柜: 鞋子","<a href=""http://app.weibo.com/t/feed/3b7vIC"" rel=""nofollow"">酷派大神</a>","Fri Apr 03 14:55:30 +0800 2015"
"3827556896187966","3827556756955179","5579061340",NULL,"3827556896187966","3827556896187966","怎么累了","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 14:55:39 +0800 2015"
"3827556908262547","3827553968169365","1804326510",NULL,"3827556908262547","3827556908262547","塞尔比太帅！","<a href=""http://weibo.com/"" rel=""nofollow"">yoyoyoiPhone 6 Plus</a>","Fri Apr 03 14:55:42 +0800 2015"
"3827556929235294","3827551711942421","5573089524",NULL,"3827556929235294","3827556929235294","又猜中了","<a href=""http://app.weibo.com/t/feed/3DdoFH"" rel=""nofollow"">中国移动-三星NoteⅡ</a>","Fri Apr 03 14:55:47 +0800 2015"
"3827556967136928","3827556756955179","5579707255",NULL,"3827556967136928","3827556967136928","怎么了","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Fri Apr 03 14:55:56 +0800 2015"
"3827557038644497","3827551715627868","5516504729",NULL,"3827557038644497","3827557038644497","希望能坚持下去","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:56:12 +0800 2015"
"3827557055435968","3827556756955179","5354199316",NULL,"3827557055435968","3827557055435968","[泪]知道","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 14:56:17 +0800 2015"
"3827557080474547","3827556756955179","5579672454",NULL,"3827557080474547","3827557080474547","干什么的，天天累","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Fri Apr 03 14:56:22 +0800 2015"
"3827557092561945","3827551711942421","5189296987",NULL,"3827557092561945","3827557092561945","呵呵","<a href=""http://app.weibo.com/t/feed/173r1J"" rel=""nofollow"">三星Galaxy NOTE III</a>","Fri Apr 03 14:56:26 +0800 2015"
"3827557126787075","3827550453055926","5516504729",NULL,"3827557126787075","3827557126787075","不知道，","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:56:33 +0800 2015"
"3827557139381112","3827556756955179","5495487795",NULL,"3827557139381112","3827557139381112","[爱你]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:56:37 +0800 2015"
"3827557151566830","3827555494387071","3234986831",NULL,"3827557151566830","3827557151566830","男朋友？","<a href=""http://app.weibo.com/t/feed/4Vdgl4"" rel=""nofollow"">小米手机4</a>","Fri Apr 03 14:56:39 +0800 2015"
"3827557163829080","3827551711942421","1821359765",NULL,"3827557163829080","3827557163829080","这也是离开热火的原因吧，不管怎么样，职业体育总是这样，感情可以一直在，但不一定非在一队。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:56:43 +0800 2015"
"3827557293860459","3827553968169365","2353598711",NULL,"3827557293860459","3827557293860459","回复@暴走白小仙:西金丝，小特被他淘汰了","<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>","Fri Apr 03 14:57:13 +0800 2015"
"3827557353048007","3827550453055926","5336006796",NULL,"3827557353048007","3827557353048007","掏出来","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Fri Apr 03 14:57:27 +0800 2015"
"3827557382431160","3827551396546350","5175361088",NULL,"3827557382431160","3827557382431160","笑尿了","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Fri Apr 03 14:57:35 +0800 2015"
"3827557432798075","3827554236311979","5485259740","3827556799234028","3827557432798075","3827557432798075","回复@sisikaivivi:呵呵","<a href=""http://app.weibo.com/t/feed/3LmntD"" rel=""nofollow"">联想S939·八核时代</a>","Fri Apr 03 14:57:46 +0800 2015"
"3827557461684577","3827553968169365","2099628787","3827557293860459","3827557461684577","3827557461684577","回复@我的拨片呢:[汗]小灰加油！希金斯比较难对付","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:57:54 +0800 2015"
"3827557541673282","3827555494387071","5579672454",NULL,"3827557541673282","3827557541673282","不会的，傻丫头","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Fri Apr 03 14:58:12 +0800 2015"
"3827557713784801","3827551396546350","1887001173",NULL,"3827557713784801","3827557713784801","曾经高高在上，现在突下底层","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Fri Apr 03 14:58:54 +0800 2015"
"3827557738966480","3827556756955179","5485259740",NULL,"3827557738966480","3827557738966480","那样","<a href=""http://app.weibo.com/t/feed/3LmntD"" rel=""nofollow"">联想S939·八核时代</a>","Fri Apr 03 14:58:59 +0800 2015"
"3827557747363049","3827553968169365","1740459740","3827556480112854","3827557747363049","3827557747363049","回复@暴走白小仙:巫师，床铺昨天惜败[生病]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 14:59:02 +0800 2015"
"3827557860824946","3827551711942421","3919234539",NULL,"3827557860824946","3827557860824946","不愧好兄弟[赞][赞][赞][赞][赞][赞]","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Fri Apr 03 14:59:29 +0800 2015"
"3827557919590107","3827555494387071","3764605462",NULL,"3827557919590107","3827557919590107","什么事都要想开点","<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">三星Galaxy Note II</a>","Fri Apr 03 14:59:43 +0800 2015"
"3827557940575534","3827546459788156","5578412595","3827550625575268","3827557940575534","3827557940575534","回复@用户5549120850:不容易，哥儿们好眼力","<a href=""http://app.weibo.com/t/feed/99GpJ"" rel=""nofollow"">华为Ascend Mate7</a>","Fri Apr 03 14:59:48 +0800 2015"
"3827558002785795","3827556756955179","5480195682",NULL,"3827558002785795","3827558002785795","[亲一口]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:00:03 +0800 2015"
"3827558011684030","3827556756955179","5539043769",NULL,"3827558011684030","3827558011684030","那就别这样了啊","<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>","Fri Apr 03 15:00:05 +0800 2015"
"3827558095307132","3827558015065357","5539043769",NULL,"3827558095307132","3827558095307132","加油啊","<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>","Fri Apr 03 15:00:25 +0800 2015"
"3827558124429063","3827558015065357","5480195682",NULL,"3827558124429063","3827558124429063","[爱你]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:00:32 +0800 2015"
"3827558124699144","3827556756955179","5569765534",NULL,"3827558124699144","3827558124699144","想要的时候就恳求、不想要的时候就说累。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:00:32 +0800 2015"
"3827558153486539","3827551711942421","3919323440",NULL,"3827558153486539","3827558153486539","其实就是普通朋友关心一下，黑们不用说虚伪，蜜们也别说基情，挺无聊的。","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Fri Apr 03 15:00:39 +0800 2015"
"3827558204579664","3827558015065357","5577886071",NULL,"3827558204579664","3827558204579664","加油","<a href=""http://app.weibo.com/t/feed/5hCtyG"" rel=""nofollow"">红米2</a>","Fri Apr 03 15:00:51 +0800 2015"
"3827558242243095","3827558015065357","5398940607",NULL,"3827558242243095","3827558242243095","加油","<a href=""http://app.weibo.com/t/feed/3o33sO"" rel=""nofollow"">iPhone 6</a>","Fri Apr 03 15:01:00 +0800 2015"
"3827558262545608","3827558015065357","3140080622",NULL,"3827558262545608","3827558262545608","加油","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:01:05 +0800 2015"
"3827558280040535","3827551711942421","2758944017",NULL,"3827558280040535","3827558280040535","哈哈笑死人咯。","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Fri Apr 03 15:01:09 +0800 2015"
"3827558304491162","3827558015065357","5517398698",NULL,"3827558304491162","3827558304491162","加有[鼓掌]","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:01:15 +0800 2015"
"3827558305228206","3827551715627868","5578412595",NULL,"3827558305228206","3827558305228206","祝你好运。","<a href=""http://app.weibo.com/t/feed/99GpJ"" rel=""nofollow"">华为Ascend Mate7</a>","Fri Apr 03 15:01:15 +0800 2015"
"3827558305343183","3827555494387071","3911358647",NULL,"3827558305343183","3827558305343183","哟 纹身耳洞弄了就会死？","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Fri Apr 03 15:01:14 +0800 2015"
"3827558338548164","3827558015065357","5053055181",NULL,"3827558338548164","3827558338548164","别人浮夸我真实  能作弊吗？","<a href=""http://app.weibo.com/t/feed/63af84"" rel=""nofollow"">vivo智能手机</a>","Fri Apr 03 15:01:23 +0800 2015"
"3827558342745747","3827551396546350","2603540121",NULL,"3827558342745747","3827558342745747","我是一只傲娇的鸭子[喵喵]","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 6</a>","Fri Apr 03 15:01:24 +0800 2015"
"3827558355337015","3827555494387071","5534265422",NULL,"3827558355337015","3827558355337015","之前的自己已经挂掉了，无论是新恋爱还是过去的自己","<a href=""http://app.weibo.com/t/feed/6Df7i5"" rel=""nofollow"">小米手机2S</a>","Fri Apr 03 15:01:26 +0800 2015"
"3827558363735432","3827550453055926","5575651047",NULL,"3827558363735432","3827558363735432","你如果舍不得，就尽力让他留下来，如果想好了就要想开，如果她爱你，相信会回来的","<a href=""http://app.weibo.com/t/feed/1NCPPN"" rel=""nofollow"">索尼Xperia S LT26i</a>","Fri Apr 03 15:01:29 +0800 2015"
"3827558514525267","3827558015065357","5558622687",NULL,"3827558514525267","3827558514525267","加油","<a href=""http://app.weibo.com/t/feed/qsbvs"" rel=""nofollow"">手机微博触屏版</a>","Fri Apr 03 15:02:05 +0800 2015"
"3827558527453489","3827558015065357","5539942113",NULL,"3827558527453489","3827558527453489","加油啊","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:02:08 +0800 2015"
"3827558615351525","3827557944382777","2997228197",NULL,"3827558615351525","3827558615351525","哪个巴山？四川巴中？","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 03 15:02:29 +0800 2015"
"3827558619919767","3827557944382777","3601325204",NULL,"3827558619919767","3827558619919767","我也想去，太远了[泪]","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:02:30 +0800 2015"
"3827558674490954","3827557944382777","1047885357",NULL,"3827558674490954","3827558674490954","[给力]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:02:43 +0800 2015"
"3827558816849973","3827558015065357","5508294718",NULL,"3827558816849973","3827558816849973","我也是  加油～","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:03:16 +0800 2015"
"3827558875717998","3827551711942421","1352912383",NULL,"3827558875717998","3827558875717998","真爱！！！[心][心][心][爱你][爱你][爱你]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:03:30 +0800 2015"
"3827558950455426","3827558015065357","5579083318",NULL,"3827558950455426","3827558950455426","加油⊙▽⊙","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:03:48 +0800 2015"
"3827558976099066","3827558015065357","5165630297",NULL,"3827558976099066","3827558976099066","加油！山东的？","<a href=""http://app.weibo.com/t/feed/1ls6aP"" rel=""nofollow"">荣耀畅玩4X·快科技</a>","Fri Apr 03 15:03:55 +0800 2015"
"3827559084681944","3827553968169365","5236257842",NULL,"3827559084681944","3827559084681944","塞尔比加油[心]","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:04:21 +0800 2015"
"3827559240563395","3827557944382777","2845060490",NULL,"3827559240563395","3827559240563395","在哪都不说","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 03 15:04:58 +0800 2015"
"3827559248576730","3827558015065357","5531216983",NULL,"3827559248576730","3827559248576730","加油啊","<a href=""http://app.weibo.com/t/feed/3zcuU3"" rel=""nofollow"">金立智能手机</a>","Fri Apr 03 15:05:00 +0800 2015"
"3827559273437583","3827551715627868","5417706190",NULL,"3827559273437583","3827559273437583","我男神也比我大?","<a href=""http://weibo.com/"" rel=""nofollow"">新浪微博4G版</a>","Fri Apr 03 15:05:05 +0800 2015"
"3827559374108165","3827559277939045","5541471294",NULL,"3827559374108165","3827559374108165","呵呵哒","<a href=""http://app.weibo.com/t/feed/1KucM4"" rel=""nofollow"">荣耀3C</a>","Fri Apr 03 15:05:29 +0800 2015"
"3827559407971864","3827559261296573","3823893826",NULL,"3827559407971864","3827559407971864","沙发","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 03 15:05:38 +0800 2015"
"3827559420833728","3827557944382777","1294682787",NULL,"3827559420833728","3827559420833728","是四川省巴中市的铁路火车吗？？","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:05:41 +0800 2015"
"3827559437026676","3827556756955179","5525168797",NULL,"3827559437026676","3827559437026676","人生本是如此～","<a href=""http://app.weibo.com/t/feed/1J95c3"" rel=""nofollow"">红米手机</a>","Fri Apr 03 15:05:45 +0800 2015"
"3827559471202703","3827558015065357","5573140438",NULL,"3827559471202703","3827559471202703","加油[good]","<a href=""http://app.weibo.com/t/feed/5hCtyG"" rel=""nofollow"">红米2</a>","Fri Apr 03 15:05:53 +0800 2015"
"3827559496057837","3827553968169365","2902561665",NULL,"3827559496057837","3827559496057837","小丑","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 03 15:05:59 +0800 2015"
"3827559580088544","3827559261296573","2127136337",NULL,"3827559580088544","3827559580088544","神龟这眼神","<a href=""http://app.weibo.com/t/feed/1cfqZ6"" rel=""nofollow"">nubia Z7 Max</a>","Fri Apr 03 15:06:18 +0800 2015"
"3827559592533467","3827553968169365","1236548282",NULL,"3827559592533467","3827559592533467","@我在西西里 你塞","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:06:22 +0800 2015"
"3827559618231495","3827559277939045","5539043769",NULL,"3827559618231495","3827559618231495","呵","<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">小米手机</a>","Fri Apr 03 15:06:28 +0800 2015"
"3827559685396224","3827559261296573","1350075560",NULL,"3827559685396224","3827559685396224","确实","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:06:44 +0800 2015"
"3827559697627937","3827559277939045","5565608182",NULL,"3827559697627937","3827559697627937","傻逼","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Fri Apr 03 15:06:47 +0800 2015"
"3827559697986398","3827559277939045","5354199316",NULL,"3827559697986398","3827559697986398","[泪]说的太好了。","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:06:46 +0800 2015"
"3827559743900998","3827559277939045","2947014905",NULL,"3827559743900998","3827559743900998","无语 - - 我曾经也是主播圈的 只想说你别期待太多 她我多少还是知道点黑历史的","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:06:58 +0800 2015"
"3827559835510956","3827559261296573","2674129872",NULL,"3827559835510956","3827559835510956","他们都来自雷霆","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Fri Apr 03 15:07:19 +0800 2015"
"3827559987041921","3827559277939045","5166960983",NULL,"3827559987041921","3827559987041921","呵呵哒","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:07:56 +0800 2015"
"3827560029116519","3827559261296573","2915982983",NULL,"3827560029116519","3827560029116519","确实","<a href=""http://app.weibo.com/t/feed/1GEU4g"" rel=""nofollow"">Smartisan T1</a>","Fri Apr 03 15:08:06 +0800 2015"
"3827560041708264","3827556756955179","1346395150",NULL,"3827560041708264","3827560041708264","加油","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:08:09 +0800 2015"
"3827560158801982","3827559277939045","5544132860",NULL,"3827560158801982","3827560158801982","恩","<a href=""http://app.weibo.com/t/feed/3VCJyR"" rel=""nofollow"">YunOS</a>","Fri Apr 03 15:08:37 +0800 2015"
"3827560280445118","3827559277939045","5552957474","3827559697986398","3827560280445118","3827560280445118","回复@咖啡评论工作室:是吧","<a href=""http://app.weibo.com/t/feed/5Vn5w4"" rel=""nofollow"">红米Note</a>","Fri Apr 03 15:09:06 +0800 2015"
"3827560306172846","3827559261296573","1270761610",NULL,"3827560306172846","3827560306172846","哈基似乎有一种不祥的预感！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:09:12 +0800 2015"
"3827560331097534","3827559261296573","2795673794",NULL,"3827560331097534","3827560331097534","难道所有人都喜欢看哈登倚着人上篮骗犯规么？","<a href=""http://app.weibo.com/t/feed/5dtGzh"" rel=""nofollow"">魅族 MX</a>","Fri Apr 03 15:09:18 +0800 2015"
"3827560338860111","3827559277939045","5517398698",NULL,"3827560338860111","3827560338860111","[太开心]","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:09:20 +0800 2015"
"3827560355638288","3827553968169365","1711512272",NULL,"3827560355638288","3827560355638288","回复@普罗旺斯de薰衣草:这倒霉胡子是咋整的","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Fri Apr 03 15:09:24 +0800 2015"
"3827560398259217","3827557944382777","5505783830",NULL,"3827560398259217","3827560398259217","不错的样子 欧版球衣 关注@GEEK球衣2号","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:09:34 +0800 2015"
"3827560444430386","3827559261296573","1924659451",NULL,"3827560444430386","3827560444430386","当初留哈登和梅诺，送走威少，不知道雷霆会不会好一点","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 03 15:09:45 +0800 2015"
"3827560460871603","3827559277939045","5512604785",NULL,"3827560460871603","3827560460871603","不是你的菜","<a href=""http://app.weibo.com/t/feed/5gA59F"" rel=""nofollow"">小米手机3</a>","Fri Apr 03 15:09:48 +0800 2015"
"3827560477664906","3827559261296573","5349261693",NULL,"3827560477664906","3827560477664906","[太开心][太开心][太开心][太开心][太开心][太开心][太开心][太开心]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:09:53 +0800 2015"
"3827560503195763","3827558015065357","5516504729",NULL,"3827560503195763","3827560503195763","加油","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:09:59 +0800 2015"
"3827560519227127","3827559261296573","2767560405",NULL,"3827560519227127","3827560519227127","神图","<a href=""http://app.weibo.com/t/feed/5yiHuw"" rel=""nofollow"">iPhone 6 Plus</a>","Fri Apr 03 15:10:03 +0800 2015"
"3827560569871463","3827559261296573","3130407344",NULL,"3827560569871463","3827560569871463","威少场均8.7 哈登场均7.0","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:10:15 +0800 2015"
"3827560612346881","3827559277939045","5547758693",NULL,"3827560612346881","3827560612346881","呵呵。如果这样想，等你赚钱比她多的时候，她已经找到老公了。如果相爱，只要能过日子的收入就够了，如果要的更多，她不合适你。","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:10:25 +0800 2015"
"3827560632991878","3827553968169365","1998236603",NULL,"3827560632991878","3827560632991878","上班 看不了比赛[可怜]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:10:30 +0800 2015"
"3827560720566955","3827559261296573","2044802153",NULL,"3827560720566955","3827560720566955","回复@hannibal_bazinga:有些骗的还是明星哨","<a href=""http://app.weibo.com/t/feed/2bcrsS"" rel=""nofollow"">百度ROM</a>","Fri Apr 03 15:10:51 +0800 2015"
"3827560733150647","3827559261296573","5480112528",NULL,"3827560733150647","3827560733150647","喜欢AJ[来][来][来][来][来]","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:10:54 +0800 2015"
"3827560750610642","3827547718162859","5575651047",NULL,"3827560750610642","3827560750610642","如果不能走进他的世界，不如平淡的离开","<a href=""http://app.weibo.com/t/feed/1NCPPN"" rel=""nofollow"">索尼Xperia S LT26i</a>","Fri Apr 03 15:10:58 +0800 2015"
"3827560813244770","3827558015065357","5480218889",NULL,"3827560813244770","3827560813244770","加油！！","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:11:13 +0800 2015"
"3827560867818845","3827559261296573","1712305847",NULL,"3827560867818845","3827560867818845","卡莱尔来救场了","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:11:26 +0800 2015"
"3827560951850067","3827560536314804","5531243691",NULL,"3827560951850067","3827560951850067","你作死呀","<a href=""http://app.weibo.com/t/feed/1J95c3"" rel=""nofollow"">红米手机</a>","Fri Apr 03 15:11:46 +0800 2015"
"3827561052255856","3827559261296573","2185005091",NULL,"3827561052255856","3827561052255856","长按哈登脸部后相机锁定对焦，然后再对焦大西布?","<a href=""http://app.weibo.com/t/feed/3G5oUM"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 03 15:12:10 +0800 2015"
"3827561094229098","3827546459788156","5536487970",NULL,"3827561094229098","3827561094229098","你也是够了","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:12:20 +0800 2015"
"3827561106825449","3827560536314804","5354199316",NULL,"3827561106825449","3827561106825449","[泪]刚才在厕所摔了一跤，但没事。","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:12:23 +0800 2015"
"3827561249548105","3827559277939045","1801827400",NULL,"3827561249548105","3827561249548105","傻逼","<a href=""http://weibo.com/"" rel=""nofollow"">Android</a>","Fri Apr 03 15:12:57 +0800 2015"
"3827561274736064","3827559261296573","2795673794","3827560720566955","3827561274736064","3827561274736064","回复@六号楼的舸里高尔:我承认基石登技术很全面，但是20+的得分里有10+是罚球拿到的，主动去找身体接触造犯规，这种打法真心难看。","<a href=""http://app.weibo.com/t/feed/5dtGzh"" rel=""nofollow"">魅族 MX</a>","Fri Apr 03 15:13:03 +0800 2015"
"3827561446276919","3827558015065357","3264212331",NULL,"3827561446276919","3827561446276919","要高考了还不快珍爱书本，远离手机","<a href=""http://weibo.com/"" rel=""nofollow"">iPhone 5s</a>","Fri Apr 03 15:13:44 +0800 2015"
"3827561455299598","3827558015065357","1766119947",NULL,"3827561455299598","3827561455299598","加油！","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:13:46 +0800 2015"
"3827561614556140","3827558015065357","5567206852",NULL,"3827561614556140","3827561614556140","我也是，理科生","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:14:24 +0800 2015"
"3827561706340905","3827560536314804","5578511267",NULL,"3827561706340905","3827561706340905","我也姓钟哦","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android客户端</a>","Fri Apr 03 15:14:46 +0800 2015"
"3827561715301720","3827559261296573","1566545800","3827560331097534","3827561715301720","3827561715301720","回复@hannibal_bazinga:以前第一分卫都是靠投篮突破真刀真枪得分，自从有了哈登以后，只需要轻轻松松练罚球就够了[嘘]","<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone客户端</a>","Fri Apr 03 15:14:48 +0800 2015"
"3827561735963275","3827551396546350","3482953860",NULL,"3827561735963275","3827561735963275","继上周五夜六晨夜推荐足球NBA20红1走3黑、周日周一晨推荐足球NBA25红4走4黑、周一夜周二晨推荐足球NBA13红1黑、周二夜推荐足球六红一走、周三周四晨推荐足球NBA30红1走3黑之后我昨夜今晨推荐足球篮球又是15红2黑绝对大赚啊，一切实力说话","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:14:53 +0800 2015"
"3827561887100486","3827561798621927","5087490178",NULL,"3827561887100486","3827561887100486","[doge]凉心暖男是什么鬼","<a href=""http://weibo.com/"" rel=""nofollow"">微博 weibo.com</a>","Fri Apr 03 15:15:29 +0800 2015"
